ID,RA,DEC,ZBEST
27667,53.59664,-28.89722,0.11811443418264389
27668,53.59679,-29.08629,1.0123369693756104
27669,53.59698,-28.47583,0.6934505105018616
27670,53.59702,-28.26614,0.6182826161384583
27671,53.59713,-28.93084,0.41217851638793945
27672,53.59718,-28.63421,0.34562385082244873
27673,53.5973,-28.56756,1.0744496583938599
27674,53.5973333333333,-29.7774166666667,0.320499986410141
27675,53.59752,-28.55792,0.7510700225830078
27676,53.59755,-28.4252,0.6762444972991943
27677,53.59775,-28.40337,0.2629777789115906
27678,53.59779,-28.14844,0.5350145101547241
27679,53.59784,-29.11887,0.8532761335372925
27680,53.59784,-28.45102,0.5407183766365051
27681,53.59805,-28.95832,0.8320004343986511
27682,53.59816,-28.59068,0.631679117679596
27683,53.59837,-29.08006,0.650132417678833
27684,53.59837,-28.88367,0.35774099826812744
27685,53.59838,-28.14334,0.6014509201049805
27686,53.59839,-29.11942,0.3598584532737732
27687,53.59841,-28.52399,0.3533201217651367
27688,53.59843,-28.23393,0.3503565788269043
27689,53.59848,-28.26401,0.35085317492485046
27690,53.5985,-29.4080277777778,0.48493000864982605
27691,53.5986,-28.49449,0.6130689978599548
27692,53.5986,-28.45967,0.6210183501243591
27693,53.598625,-29.5551388888889,0.5374199748039246
27694,53.59882,-28.75801,1.1599303483963013
27695,53.59892,-28.88009,0.8530537486076355
27696,53.59895,-28.79293,0.33533552289009094
27697,53.5989583333333,-26.7962222222222,0.23535999655723572
27698,53.59896,-28.9365,0.7140516638755798
27699,53.5990416666667,-27.02125,0.06739000231027603
27700,53.59908,-28.74457,1.0001635551452637
27701,53.59919,-28.35441,0.6875038146972656
27702,53.59927,-28.86128,0.9203712940216064
27703,53.59932,-28.65806,0.49887582659721375
27704,53.59937,-28.24714,0.6880978345870972
27705,53.599375,-27.4055833333333,0.573199987411499
27706,53.59947,-28.21463,0.23455825448036194
27707,53.59948,-28.77074,0.8768407702445984
27708,53.59962,-28.9985,0.7399163842201233
27709,53.59971,-28.45775,0.6043237447738647
27710,53.5997916666667,-26.5105277777778,0.22376999258995056
27711,53.59984,-28.56499,0.6593524813652039
27712,53.59984,-28.53649,0.3773348033428192
27713,53.60006,-29.00198,0.9648532271385193
27714,53.6001,-29.22698,0.4314647316932678
27715,53.60011,-29.21622,0.38089507818222046
27716,53.60011,-28.18714,0.5136243104934692
27717,53.60036,-28.65557,0.4911230504512787
27718,53.60048,-28.30657,0.6809005737304688
27719,53.60049,-28.27883,0.40077126026153564
27720,53.60051,-28.58694,0.4814871847629547
27721,53.60065,-28.86198,0.10028201341629028
27722,53.60067,-28.4728,0.574671745300293
27723,53.60075,-28.86361,0.9159695506095886
27724,53.60097,-28.29348,0.22155864536762238
27725,53.601,-27.5820277777778,0.1463399976491928
27726,53.60118,-28.52806,0.6731553673744202
27727,53.60119,-29.08497,0.2792392373085022
27728,53.6012083333333,-26.7193055555556,0.14257000386714935
27729,53.60122,-29.14615,0.9163984060287476
27730,53.6013,-27.58184,0.145174
27731,53.60139,-28.93464,0.821855366230011
27732,53.60142,-28.3812,1.5756639242172241
27733,53.60143,-28.5411,0.3869461417198181
27734,53.60149,-29.00966,0.6556307077407837
27735,53.60151,-29.01961,0.9145016670227051
27736,53.60152,-28.62769,0.6346402168273926
27737,53.60167,-28.25968,0.689544141292572
27738,53.60188,-28.88377,0.4852558672428131
27739,53.60202,-28.77856,0.3565501272678375
27740,53.60202,-28.24403,0.5117446184158325
27741,53.6021,-28.93997,0.7264617681503296
27742,53.60222,-28.84882,0.5354204177856445
27743,53.60225,-27.63242,0.372
27744,53.60225,-27.6326111111111,0.1171099990606308
27745,53.60241666666666,-27.758811111111108,0.12460000067949295
27746,53.60244,-27.7584,0.123469
27747,53.602625,-27.4584166666667,1.0889999866485596
27748,53.60268,-28.29031,0.3010779917240143
27749,53.60271,-29.02829,0.4252018928527832
27750,53.60271,-29.19741,0.42430421710014343
27751,53.60271,-28.26318,0.35549941658973694
27752,53.60283,-28.84085,0.3826887905597687
27753,53.60283,-28.798,0.22789055109024048
27754,53.60295,-28.35542,0.6868626475334167
27755,53.60299,-28.24215,0.5933611989021301
27756,53.60301,-28.71316,0.3580268621444702
27757,53.60304,-28.86723,0.44391244649887085
27758,53.60318,-28.23673,0.6824265718460083
27759,53.60326,-29.15213,0.6363358497619629
27760,53.60328,-28.65061,0.49657827615737915
27761,53.60336,-28.47681,0.6101926565170288
27762,53.60339,-28.75017,0.1210922822356224
27763,53.6036,-28.36477,0.6559296250343323
27764,53.60361,-28.18243,0.7066490054130554
27765,53.60368,-28.7082,1.174575686454773
27766,53.60382,-29.01957,0.6561381816864014
27767,53.60398,-28.4065,1.068446397781372
27768,53.60402,-29.13268,0.4172686040401459
27769,53.60405,-29.20253,0.32029154896736145
27770,53.60411,-28.31032,0.6662355661392212
27771,53.60417,-28.30535,0.5817466974258423
27772,53.60426,-29.20648,0.36984875798225403
27773,53.60434,-29.1492,0.6096606850624084
27774,53.60447,-28.53127,0.6910984516143799
27775,53.6047083333333,-29.3566944444444,0.7261099815368652
27776,53.60478,-28.61065,0.8318783044815063
27777,53.60497,-29.13735,0.7431081533432007
27778,53.60498,-28.20555,0.7099542021751404
27779,53.60501,-28.46584,0.29201576113700867
27780,53.605041666666665,-27.498091666666664,0.12770000100135803
27781,53.60533,-28.77076,0.5457667112350464
27782,53.60538,-29.11334,0.9306652545928955
27783,53.60543,-29.07484,0.14432887732982635
27784,53.60557,-28.15881,0.6884514689445496
27785,53.60558,-29.17782,0.7220116257667542
27786,53.60563,-29.11168,0.8201441168785095
27787,53.60567,-28.18794,0.9653815627098083
27788,53.60568,-28.21493,0.7367427349090576
27789,53.60571,-28.50286,0.7325
27790,53.60571,-29.1746,0.3858923614025116
27791,53.60582,-28.99119,0.5550013780593872
27792,53.60583,-29.19861,0.7113161683082581
27793,53.6059,-28.2827,0.784249484539032
27794,53.606,-29.4598333333333,0.8156099915504456
27795,53.60607,-28.68564,0.10176458209753036
27796,53.60613,-28.59389,0.34823259711265564
27797,53.60614,-29.27228,0.8467956781387329
27798,53.60614,-28.62148,0.5439325571060181
27799,53.60644,-28.65983,0.6706659197807312
27800,53.6065,-28.85066,0.40721800923347473
27801,53.60651,-28.76449,0.9383881092071533
27802,53.60651,-28.85789,0.7727470397949219
27803,53.6067,-28.40747,0.6252984404563904
27804,53.60677,-28.7626,1.057873249053955
27805,53.60687,-28.7527,0.6092039942741394
27806,53.60706,-28.43827,0.37763744592666626
27807,53.60709,-28.73076,0.5083385705947876
27808,53.60712,-28.7886,0.5862120389938354
27809,53.60727,-28.91788,0.9295871257781982
27810,53.60732,-28.30826,0.7056275010108948
27811,53.60758,-29.91856,0.093443
27812,53.60776,-28.89113,0.48932239413261414
27813,53.60779,-29.0148,0.6752863526344299
27814,53.60779166666667,-27.75363888888889,0.31060001254081726
27815,53.60788,-29.22274,0.41359856724739075
27816,53.60788,-28.16464,0.7344405055046082
27817,53.60797,-29.05827,0.5785508751869202
27818,53.60798,-28.20992,0.5240200757980347
27819,53.6081,-28.90236,0.5965743064880371
27820,53.60813,-28.26591,0.35010120272636414
27821,53.60814,-28.86599,0.30682796239852905
27822,53.60836,-28.25132,0.34940528869628906
27823,53.60838,-28.18086,0.9299956560134888
27824,53.60845,-28.81324,0.3524974286556244
27825,53.60858,-28.99447,0.5414435863494873
27826,53.60873,-28.37029,0.5605372786521912
27827,53.6088,-28.54359,0.7675118446350098
27828,53.60889,-28.32862,0.5899488925933838
27829,53.60902,-29.10687,0.760204553604126
27830,53.60926,-28.21115,0.3494677245616913
27831,53.60952,-28.46388,0.36720484495162964
27832,53.60963,-28.14724,0.6886264681816101
27833,53.60964,-28.98038,0.531723141670227
27834,53.60972,-29.24094,0.3083484172821045
27835,53.60975,-28.44005,0.8305943012237549
27836,53.60978,-28.21444,0.1468592882156372
27837,53.60998,-28.83263,0.1823098510503769
27838,53.6102,-28.35746,0.9803286790847778
27839,53.61024,-29.24779,0.37349754571914673
27840,53.6102916666667,-28.4671944444444,0.290800005197525
27841,53.6103,-29.21458,0.6094136238098145
27842,53.61039,-28.14729,0.37709739804267883
27843,53.61042,-29.10036,0.109135
27844,53.61053,-28.22266,0.34456732869148254
27845,53.6105416666667,-27.3528611111111,0.7300400137901306
27846,53.61055,-29.24896,0.1665361076593399
27847,53.61076,-28.24014,0.6803350448608398
27848,53.61094,-29.04703,0.2520351707935333
27849,53.611,-29.7129722222222,0.7233399748802185
27850,53.61102,-28.74621,0.7513094544410706
27851,53.61112,-28.51277,1.0804001092910767
27852,53.61116,-28.92017,0.35335808992385864
27853,53.61134,-28.86207,0.5407276749610901
27854,53.61139,-29.23455,0.5736473202705383
27855,53.61139,-28.25307,0.4824567437171936
27856,53.61145,-28.39147,1.0940055847167969
27857,53.61148,-29.06935,0.1483757346868515
27858,53.6115,-29.27717,0.107505
27859,53.61152,-28.17312,0.11954515427350998
27860,53.61154,-29.11095,0.98957759141922
27861,53.61162,-28.27384,0.6871448755264282
27862,53.61163,-28.24291,1.0381766557693481
27863,53.61182,-28.67198,0.2792649269104004
27864,53.61185,-28.27866,0.2198701798915863
27865,53.611875,-26.4228611111111,0.8125500082969666
27866,53.6119,-28.89503,0.48941993713378906
27867,53.61199,-28.87395,0.6094430685043335
27868,53.61201,-28.61415,0.13275758922100067
27869,53.61204166666666,-27.733819444444446,0.5619999766349792
27870,53.61224,-29.02667,1.1800870895385742
27871,53.61224,-28.18911,0.2785649597644806
27872,53.6123,-28.26535,0.35018017888069153
27873,53.61233,-28.88215,0.3046902120113373
27874,53.61253,-28.91458,0.9107241034507751
27875,53.61254166666667,-28.467388888888888,0.28049999475479126
27876,53.61257,-29.14535,0.4843273162841797
27877,53.61258,-28.28859,1.0713002681732178
27878,53.6126,-29.10912,0.9203011989593506
27879,53.61269,-28.58232,0.1576535999774933
27880,53.61282,-29.08592,0.5363765954971313
27881,53.61285,-28.65772,0.47609221935272217
27882,53.61289,-29.15525,0.09373101592063904
27883,53.61294,-28.58585,0.6382216215133667
27884,53.61296,-28.25602,0.48453566431999207
27885,53.61307,-28.46029,0.7071866393089294
27886,53.6132083333333,-27.2386944444444,0.10288000106811523
27887,53.61334,-29.00574,0.5838804244995117
27888,53.61337,-29.72831,0.08099
27889,53.61354,-28.97414,0.5416978597640991
27890,53.61359,-28.2378,0.7398983836174011
27891,53.61362,-28.49643,0.40881985425949097
27892,53.61363,-28.40329,0.6510136723518372
27893,53.61367,-28.8618,0.5456456542015076
27894,53.61408,-28.53581,0.6337159872055054
27895,53.61429,-28.90753,0.6293533444404602
27896,53.61431,-29.13571,0.9434739351272583
27897,53.61433,-28.33105,1.0697380304336548
27898,53.61436,-28.88015,0.7956088781356812
27899,53.61438,-28.64039,0.3070051968097687
27900,53.61456,-28.99013,0.5383507609367371
27901,53.61477,-28.2434,0.6302436590194702
27902,53.61479,-29.74117,0.1381
27903,53.61483,-28.80844,0.9948464035987854
27904,53.61501,-29.24537,0.6484201550483704
27905,53.61501,-29.15235,0.834069013595581
27906,53.61502,-28.20181,0.30173829197883606
27907,53.61506,-28.33678,0.6521692276000977
27908,53.61507,-28.40761,0.9389491677284241
27909,53.6151,-29.11561,0.5880355834960938
27910,53.61517,-28.56767,0.08324
27911,53.61518,-28.85892,0.3047823905944824
27912,53.6153,-28.61672,0.08528564125299454
27913,53.61531,-28.55672,0.2442566603422165
27914,53.61536,-28.15337,0.6873891353607178
27915,53.615375,-29.53225,0.8147199749946594
27916,53.61541,-28.76524,0.547143280506134
27917,53.61552,-29.10658,0.7759454250335693
27918,53.61564,-28.54789,0.6204718351364136
27919,53.61566,-28.27114,0.6932861804962158
27920,53.6157083333333,-27.2886111111111,0.31762000918388367
27921,53.61608,-29.12998,0.3733178377151489
27922,53.61609,-28.18569,0.5998281240463257
27923,53.61612,-29.25356,0.110402
27924,53.61628,-28.55275,0.62352454662323
27925,53.61646,-29.05558,0.9886844754219055
27926,53.61692,-28.96938,0.5439252853393555
27927,53.6171,-29.05898,0.6737361550331116
27928,53.61723,-28.65075,0.3717578053474426
27929,53.61725,-28.99363,0.5485344529151917
27930,53.61726,-28.80141,0.35798048973083496
27931,53.61746,-28.71396,0.7389979958534241
27932,53.61755,-29.17102,0.5596773624420166
27933,53.61758,-28.86712,0.537386953830719
27934,53.61761,-28.27417,0.36276975274086
27935,53.61792,-28.17201,0.1490248739719391
27936,53.61803,-28.26053,0.2961258888244629
27937,53.618125,-26.7331944444444,0.10531000047922134
27938,53.61823,-28.41902,0.6909985542297363
27939,53.61824,-28.22055,0.23900042474269867
27940,53.6185,-29.175,0.5030840635299683
27941,53.61852,-29.09274,0.4992084205150604
27942,53.61853,-28.3307,0.7144673466682434
27943,53.61902,-29.17915,0.7594550848007202
27944,53.61906,-29.23923,0.6000531911849976
27945,53.61916,-28.15338,0.7122933268547058
27946,53.6195,-28.94795,0.10818598419427872
27947,53.6195,-28.76818,0.549798846244812
27948,53.61962,-29.2527,0.31846487522125244
27949,53.61963,-29.01302,0.4944489002227783
27950,53.61964,-28.89307,0.8000026941299438
27951,53.61965,-28.85304,0.3067331612110138
27952,53.6197,-28.75456,0.34438982605934143
27953,53.61975,-27.213,0.4950999915599823
27954,53.6199,-28.6038,0.6720441579818726
27955,53.61992,-28.93386,0.106428
27956,53.61996,-27.90847,0.26
27957,53.62019,-28.62704,0.3431674838066101
27958,53.62025,-28.97671,0.46494218707084656
27959,53.62029,-28.27683,0.2852915823459625
27960,53.62064,-28.29689,0.6707205176353455
27961,53.6207,-28.39075,0.5977540612220764
27962,53.62071,-28.46516,1.1612473726272583
27963,53.62078,-28.81556,0.41174161434173584
27964,53.6208,-28.96062,0.5211452841758728
27965,53.62144,-29.16887,0.5554407238960266
27966,53.6216,-28.99068,0.5457253456115723
27967,53.6216,-28.16347,0.7962527871131897
27968,53.62166,-28.91382,0.6744509935379028
27969,53.62171,-28.41398,0.9020150899887085
27970,53.62176,-28.33817,0.2743644118309021
27971,53.62181,-29.09656,0.963323712348938
27972,53.62187,-28.21428,1.0932594537734985
27973,53.62189,-29.05182,0.1923186331987381
27974,53.6219,-28.68191,0.659914493560791
27975,53.62196,-28.62288,0.7660285234451294
27976,53.62197,-28.43626,0.6270608901977539
27977,53.62212,-28.5446,0.6092184782028198
27978,53.62222,-28.56307,0.4726213216781616
27979,53.62222,-28.57975,0.7910176515579224
27980,53.62234,-28.80197,0.353275865316391
27981,53.62254,-29.03307,0.07017040997743607
27982,53.62265,-28.79777,0.7851131558418274
27983,53.62266,-28.56008,0.49504801630973816
27984,53.62267,-28.73628,0.3589123487472534
27985,53.62275,-29.10071,0.4532333016395569
27986,53.62286,-29.02252,0.5937833786010742
27987,53.62291,-28.61567,0.20939059555530548
27988,53.6230416666667,-29.6512222222222,1.1672099828720093
27989,53.62317,-27.53,0.6077
27990,53.62324,-28.20906,0.6276218891143799
27991,53.62325,-29.30075,0.1058
27992,53.62339,-28.39888,1.1641056537628174
27993,53.62386,-29.09987,0.4063650965690613
27994,53.62397,-28.67657,0.5218254923820496
27995,53.62408,-28.65367,0.213
27996,53.6241666666667,-29.4276944444444,0.7247899770736694
27997,53.6242083333333,-26.9198055555556,0.0005499999970197678
27998,53.62421,-28.56979,0.8058234453201294
27999,53.62424,-29.11688,0.9474088549613953
28000,53.62424,-28.3267,0.6692984104156494
28001,53.62425,-29.1105,1.0715256929397583
28002,53.62429,-28.94851,0.03997502475976944
28003,53.62456,-29.18773,0.6030573844909668
28004,53.62461,-28.5252,0.22152350842952728
28005,53.62472,-28.44522,0.31683650612831116
28006,53.62479,-28.3098,0.39949455857276917
28007,53.62484,-28.9769,0.10180464386940002
28008,53.62492,-28.72856,0.3328443169593811
28009,53.625,-28.46849,0.18347306549549103
28010,53.62501,-29.01764,1.149610161781311
28011,53.6251666666667,-26.7745,1.0879100561141968
28012,53.62524,-28.90657,0.777006983757019
28013,53.62524,-28.56409,0.07788772881031036
28014,53.62551,-29.0246,0.979303777217865
28015,53.6256,-29.11618,0.7167279124259949
28016,53.62571,-28.98714,0.10262426733970642
28017,53.62577,-28.51623,1.0881403684616089
28018,53.62584,-28.52309,0.6491636633872986
28019,53.6260833333333,-26.8896666666667,0.33608999848365784
28020,53.62613,-28.75852,0.5408168435096741
28021,53.62625,-27.9996944444444,2.471519947052002
28022,53.62629,-28.83158,0.7792
28023,53.62632,-28.75286,0.34581607580184937
28024,53.62637,-28.25608,0.02233368530869484
28025,53.62643,-28.1967,0.37862449884414673
28026,53.62659,-28.25162,0.5085828900337219
28027,53.6266,-29.21759,1.0092582702636719
28028,53.62662,-28.27283,0.2568485736846924
28029,53.6267,-28.95259,0.2254575788974762
28030,53.62673,-28.47608,0.6333667635917664
28031,53.62674,-28.54501,0.7630417943000793
28032,53.62679,-29.00487,0.6597906947135925
28033,53.62694,-28.75126,0.8814427852630615
28034,53.6271666666667,-27.9651111111111,0.6860100030899048
28035,53.62769,-28.23031,0.6060304641723633
28036,53.62771,-27.32085,0.003796
28037,53.62772,-28.84404,0.44344562292099
28038,53.62775,-28.4501,0.3695929944515228
28039,53.62777,-28.82674,0.37396886944770813
28040,53.62786,-28.32468,0.27502238750457764
28041,53.62801,-28.76019,0.2340892255306244
28042,53.62809,-28.90287,0.7931201457977295
28043,53.62818,-28.78381,0.44085949659347534
28044,53.62823,-28.92557,0.7122262120246887
28045,53.62824,-29.0257,0.8865116834640503
28046,53.62825,-29.21471,0.41907331347465515
28047,53.62837,-28.25565,0.48553749918937683
28048,53.62844,-29.05022,0.2140883505344391
28049,53.62844,-28.22592,0.8540129661560059
28050,53.62856,-28.24158,0.2859291136264801
28051,53.6286666666667,-27.963,0.6861900091171265
28052,53.62899,-28.84804,0.3539663255214691
28053,53.62903,-28.42193,0.5761972665786743
28054,53.62906,-29.22542,0.2784889042377472
28055,53.62906,-28.87575,0.22569407522678375
28056,53.62911,-28.89349,0.5500787496566772
28057,53.62924,-28.90455,0.7076265215873718
28058,53.6295416666667,-28.4238333333333,0.37933000922203064
28059,53.62959,-28.25971,0.14185816049575806
28060,53.62991,-29.24151,0.2819959819316864
28061,53.62992,-28.97687,0.3623259365558624
28062,53.62994,-29.11348,0.3576067090034485
28063,53.62998,-28.91372,0.6805707812309265
28064,53.62999,-28.26402,0.34689566493034363
28065,53.63006,-28.59637,0.7839369177818298
28066,53.63018,-28.2384,0.7873397469520569
28067,53.63036,-28.65796,0.4722727835178375
28068,53.6304,-29.08313,0.425546258687973
28069,53.63042,-28.27852,1.085207462310791
28070,53.63072,-29.22474,0.43145278096199036
28071,53.6307916666667,-27.7040833333333,0.11575999855995178
