name,2hmag,2jmag,2kmag,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,NAME,absrmag,absrmagcorr,ariii7135_flux,ariii7135_flux_err,b_a,b_a_deconv1,b_a_deconv2c,b_a_deconv2e,b_a_innerdisk,ccb,ccr,ccr_bary,ccr_lum,ccr_star,centralout,confused,cz,dedeg,den1mpc,dgr,dist2d_nn1,dist2d_nn2,dist2d_nn3,e_2hmag,e_2jmag,e_2kmag,e_fuvmag,e_gmag,e_imag,e_nuvmag,e_rmag,e_uhmag,e_ukmag,e_umag,e_uvm2mag,e_uymag,e_zmag,eb_a,eb_a_innerdisk,econame,ehiasym,emhi,emhi_corr_rand,emhi_corr_sys,emhi_rand_corr,emhi_sys_corr,ew20,ew50,extfuv,extg,exth,exti,extj,extk,extnuv,extr,extu,extuvm2,exty,extz,f_a,f_b,fa,fc,fg,fl_insample,flux_ratio_2c,fm16,fsmgr_ave,fsmgr_med,fuvmag,gmag,grp,grpabsrmag,grpcz,grpmb,grpms,grpn,grpnassoc,grprproj,grprproj_stack,grpsig,grpsig_stack,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,hei_5876_flux,hei_5876_flux_err,hiasym,hitelescope,imag,kin_blue_code,kin_done_blue,kin_done_hi,kin_done_red,kin_ifu_flag,kin_red_code,kin_slit_flag,limflag,logmbary_pc,logmgas,logmh,logmh_dyn,logmh_dyn_smooth,logmh_dyn_stack,logmh_s,logmstar,logmstar_16,logmstar_84,logmstare15,meanfsmgr,meanfsmgre15,mhi,mhi_corr,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelg_r,modelg_rcorr,modelu_i,modelu_icorr,modelu_j,modelu_jcorr,modelu_k,modelu_kcorr,modelu_r,modelu_rcorr,morph,morphel,mu_delta,neiii_3869_flux,neiii_3869_flux_err,nii_6548_flux,nii_6548_flux_err,nii_6584_flux,nii_6584_flux_err,nuvmag,oi_6300_flux,oi_6300_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,oii_flux,oii_flux_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,oiii_flux,oiii_flux_err,peaksnhi,r50,r50_deconv1,r50_deconv2c,r50_deconv2e,r90,radeg,resname,rmag,sdss_dr10_objid,sdss_dr10_specid,sdss_dr12_objid,sdss_dr12_specid,sdss_dr7_objid,sdss_dr7_specid,sfr_nuv,sfr_nuv_wise,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,uhmag,ukmag,umag,uvm2mag,uymag,vdisp,vrot,w20,w50,zmag
ECO03494,10.3152,10.9831,9.8208,0.0,0.0,3332.569126190406,44.444379999999995,1161.7214247508114,22.19304,311.3627283297006,12.63894,0.0,0.0,18.242449075661384,16.77095,97.95125600124454,6.902981,589.3108943052968,13.007489999999999,462.8595104488256,7.526699000000001,1357.3528543412392,22.13735,56.112807893418186,17.24589,23.20840711386246,20.046229999999998,181.33936435040238,4.155228,513.4397831766805,11.87208,0.0,0.0,17801.201040062242,0.0,41.8993673086236,7.258439,442.65965257821057,10.959439999999999,309.8449016450544,10.15603,ECO03494,-20.9231,-21.3696,17.401849280140535,3.9467309999999998,0.8233,,,,,1.0,1.13155,,,,,0,3807.83,29.8131,0.47596099999999997,0.010837600000000001,,,,0.0738,0.0531,0.1081,,0.0204,0.0263,0.2552,0.0214,,,0.0543,,,0.0274,,,,,0.0,,,0.0,0.0,,,,0.0746,0.0113,0.040999999999999995,0.0177,0.0072,0.180378,0.0541,0.1014,,,0.0291,,,0.0,1,0.0,,,1.0,0.323833,0.28183800000000003,,13.4299,2810.0,-20.9231,3807.83,10.2345,10.1775,1.0,,0.0,0.0,0.0,0.0,2881.4665186587113,16.351229999999997,1007.5057757547942,8.399979,255.22979835933455,6.851172,509.29518723674863,6.963107000000001,100.7979306484746,4.5648610000000005,,,12.5188,,,,,,,,0,,9.33804,11.8309,0.0,0.0,0.0,11.6859,10.13,10.07,10.41,10.17,0.462916,0.323833,0.0,0.0,0.837578,0.516306,2.29295,1.78355,3.28515,2.67972,0.543936,0.331478,2.21651,1.65257,3.6718800000000003,2.91981,4.66409,3.81598,1.92287,1.46774,,L,9.55743,111.11778344480831,9.278013,417.5031839491404,3.081346,1255.5873678557512,9.294041,16.4726,53.23846445532989,4.19532,0.0,-0.9249943000000002,0.0,-0.9249943000000002,0.0,1.3081399999999999,21.795136728727798,5.818314,158.0630222652853,5.430624,519.9313495177448,7.0844830000000005,310.5353,8.690009,,9.29702,,,,26.6534,184.61,notinresolve,12.8089,,,,,,,1.4252669,,425.4028394227338,6.164937,302.6066352055342,5.657184,,,14.8024,,,,,,,12.2904
ECO05957,11.5986,12.125,11.0032,0.0,0.0,7108.287640415429,34.1018,4236.906014466981,28.63839,4365.746274352265,88.149,0.0,0.0,0.0,0.0,642.8272043551389,35.06666,2919.7351729426673,40.356,1017.5668023104297,6.769297999999999,2964.909767549046,19.9097,1648.4968196031996,91.1833,0.0,0.0,635.8457134875166,10.30233,1764.987570557973,29.435229999999997,28853.226496049705,227.1935,0.0,0.0,315.11609793332684,15.75365,1558.7590959556107,23.28789,1163.7540680104046,22.6771,ECO05957,-20.6853,-21.0876,6.06475454075822,2.6200240000000004,0.7006,,,,,1.0,1.16143,,,,,0,6480.1,33.6608,0.7893060000000001,-0.18652,,,,0.0652,0.16699999999999998,0.1371,,0.023,0.0212,0.0,0.0238,,,0.0765,,,0.0225,,,,,0.0,,,0.0,0.0,,,,0.0472,0.0072,0.0259,0.0112,0.0046,0.114023,0.0342,0.0641,,,0.0184,,,0.0,1,0.0,,,1.0,0.104564,0.125893,,14.8287,4521.0,-20.8592,6489.57,10.4765,10.4245,2.0,,0.089324,0.115943,16.7851,83.3534,1628.180513135042,4.999175,569.2938857115533,2.758471,166.45726359894127,3.1019759999999996,272.88492632784585,2.84839,52.93655083920447,2.621554,,,13.7904,,,,,,,,0,,9.40812,11.8069,0.0,11.9269,0.0,11.8779,10.37,10.23,10.51,10.37,0.0978184,0.104564,0.0,0.0,0.9684809999999999,0.625095,2.52445,2.03199,3.5286800000000005,2.96441,0.619291,0.379778,2.2707200000000003,1.5762399999999999,3.82669,2.98314,4.83091,3.91555,1.92153,1.33093,,L,8.7562,115.79610620804662,4.987916,221.77726591233028,1.1225459999999998,662.6891385391341,3.385854,0.114,80.69526647564011,2.355238,0.0,-0.7992136,0.0,-0.7992136,201.5533,404.3619,27.970326658761522,2.735284,59.36293585616999,2.51563,286.1445232284725,2.699568,29.72059,2.8500330000000003,,16.4296,,,,44.6113,185.06599999999997,notinresolve,14.1813,,,,,,,2.1283112999999996,,376.6364161940464,3.3182129999999996,281.87602897005684,3.147944,,,16.0897,,,,,,,13.4954
ECO03584,12.2065,13.0926,12.2849,3.0334300464629824,59.79513000000001,1918.9047537125507,32.28771,798.8174815419933,16.61263,311.4177981316728,13.11079,0.0,0.0,0.0,0.0,42.18920297751761,8.55973,468.02758574072277,14.873070000000002,196.30518892197986,4.518746,574.5847807932612,13.290429999999999,67.87248434482625,18.7079,1.4309304987906142,226.8585,44.936679579097664,4.560644,126.4396013543362,13.03041,1167.920452061202,257.1184,492.4138649021303,219.8168,31.88815392540088,7.93432,219.04895714983508,10.4066,144.80461100505374,8.885394999999999,ECO03584,-20.5035,-20.9423,0.2603361820719612,2.925234,0.8308,,,,,1.0,1.20343,,,,,1,7313.25,7.6081,0.748265,0.031097399999999997,,,,0.1645,0.146,0.1186,,0.036000000000000004,0.0324,0.2061,0.0271,,,0.0484,,,0.0222,,,,,180316000.0,,,0.0,0.0,,,,0.1085,0.0165,0.0597,0.0258,0.0105,0.262497,0.0787,0.1475,,,0.0423,,,1.0,1,1.0,,,1.0,0.310395,0.28183800000000003,,15.1861,2874.0,-20.5035,7313.25,9.7005,9.2015,1.0,,0.0,0.0,0.0,0.0,1103.222326230708,8.355608,385.7420721086391,4.346456,142.4507532354166,3.4709410000000003,196.87393228372605,3.62405,23.029432000257685,2.978672,,ALFALFA,14.387,,,,,,,,0,,9.89248,11.6529,0.0,0.0,0.0,11.5629,9.99,9.77,10.15,9.99,0.310374,0.310395,2498670000.0,0.0,0.686684,0.375345,1.94433,1.45489,2.8138099999999997,2.2170799999999997,0.43858100000000005,0.234093,1.68797,1.12744,2.94562,2.2069799999999997,3.8151,2.96917,1.43987,0.986183,,L,9.277519999999999,11.83968611944949,4.683859,109.87363772612592,1.4989940000000002,329.8073807083659,4.521306,16.9712,19.775064749397178,2.810689,197.84718451690597,7.304936,231.66309703940536,7.279766,112.9553,12.278960000000001,10.463479436979613,3.334146,15.997073350113816,3.056467,51.62660145651196,3.0962810000000003,30.42882,4.244987,,5.82876,,,,18.0511,187.05900000000003,notinresolve,14.6703,,,,,,,3.1949042000000003,,134.81646211102347,3.6520550000000003,86.90705970610797,3.410589,,,16.2347,,,,,,,14.1912
ECO01470,0.0,15.9691,0.0,7.658953609198383,5.175504,2296.5008273972653,22.5042,796.7566411280451,10.298919999999999,246.57687389976562,8.291497999999999,0.0,0.0,9.949304397585667,5.287715,77.92740477776873,5.21267,391.970445369576,9.834047,16.98028692052811,1.180709,49.89619302649837,3.4726739999999996,343.0396286277578,13.51024,65.61100658483494,6.470073,1172.5772651939449,9.141217999999999,3340.490423779764,26.11777,415.8795081504808,50.0784,1050.5699188064727,50.037859999999995,21.266102158874386,3.231753,116.04066331490553,4.5887,82.3787397301904,3.880692,ECO01470,-17.7227,-17.7105,32.86313956667635,1.9677650000000002,0.4094,,,,,1.0,1.54988,,,,,0,6338.71,39.5192,-99.0,0.0126362,,,,0.0,0.2305,0.0,,0.0345,0.0248,0.2721,0.0246,,,0.0312,,,0.1228,,,,,0.0,,,0.0,0.0,,,,0.0605,0.0092,0.0333,0.0144,0.0059,0.14639000000000002,0.0439,0.0823,,,0.0236,,,0.0,0,0.0,,,1.0,7.0894699999999995,7.079460000000001,,17.145,1357.0,-20.0707,6231.83,10.1935,9.8925,2.0,,0.100326,0.0818747,189.43099999999998,118.25399999999999,1784.212568014691,13.9696,623.8505482568848,6.816648,173.67470452062685,4.23095,294.91097250650154,4.597665,62.3239918285544,2.298505,,,17.0758,,,,,,,,0,,9.772730000000001,11.5089,0.0,12.0685,0.0,11.5009,8.23,8.17,8.29,8.23,7.08909,7.0894699999999995,0.0,0.0,0.0870457,0.08511160000000001,1.04887,1.04552,1.7706099999999998,1.7663400000000002,0.041706099999999996,0.04051780000000001,0.6494770000000001,0.646299,1.6113,1.60671,2.33304,2.32753,0.604137,0.6017060000000001,,L,7.99107,231.15940519535988,6.060412,10.088781251695764,0.47643149999999995,30.402188751110412,1.437026,18.0109,16.200880706096726,1.517679,419760.93022422167,125720.6,-134.8884523991839,142.7899,2312.538,8298.463,53.73374922963387,2.9900580000000003,883.0648968904565,9.032075,2650.5252812589006,18.3648,2332.931,18.47071,,3.4710199999999998,,,,9.48542,188.833,notinresolve,17.1057,,,,,,,0.28175443,,84.07999397073135,2.022774,60.033755389334004,2.144494,,,17.7611,,,,,,,16.9434
ECO03631,12.1251,12.8438,11.6738,0.0,0.0,11610.907558597326,66.74461,5252.0643860854425,21.89765,3723.2436955528888,16.29523,0.0,0.0,35.588669864440526,8.942627,331.7678025848575,6.863802000000001,3108.1307880874338,15.21566,1539.0251983851049,10.23405,4483.153505982828,30.10015,132876.59174473002,0.0,4076.6134489345995,0.0,565.2077545444065,3.2927660000000003,1566.33682036337,9.407902,31582.557234475702,319.0058,22539.699736552375,50.45283,277.3377367593058,6.307002,1849.6227046570841,14.27699,1374.3516690944984,15.11379,ECO03631,-20.4121,-21.0351,52.13113349354164,2.100473,0.6299,,,,,1.0,1.20432,,,,,0,6846.67,-0.215,0.567929,-0.019437799999999998,,,,0.0349,0.0236,0.0505,,0.0205,0.0247,1.0126,0.0204,,,0.0266,,,0.0216,,,,,0.0,,,0.0,0.0,,,,0.0861,0.0131,0.0474,0.0205,0.0083,0.208244,0.0625,0.11699999999999999,,,0.0336,,,0.0,0,1.0,,,1.0,0.640189,0.630957,,15.1619,2911.0,-22.4885,6770.99,11.0825,10.9305,6.0,,0.18096900000000002,0.198849,119.82,104.71700000000001,5683.542889355473,14.243960000000001,1987.2527585158996,3.745595,734.5257312073201,2.325313,1120.10679566765,2.6299650000000003,166.5351198433634,1.8971419999999999,,,14.3403,,,,,,,,0,,9.63049,12.7959,0.0,12.6758,12.6999,12.4759,9.85,9.77,9.99,9.85,0.640752,0.640189,0.0,0.0,0.770004,0.317104,2.20506,1.50647,3.2282599999999997,2.36064,0.48030500000000004,0.17443499999999998,1.81292,0.957577,3.24798,2.1469400000000003,4.27118,3.0011099999999997,1.52322,0.8149069999999999,,L,9.287410000000001,245.19881308000186,3.202611,727.8028853188209,1.963656,2174.1889921983675,5.922834,18.1568,136.1995511844182,2.094852,0.0,-0.7893288,0.0,-0.7893288,0.0,1.116279,22.673576018226203,2.136898,224.13719804390058,2.171475,627.4417268332396,2.707805,159.6023,2.935117,,4.18454,,,,10.2577,188.92700000000002,notinresolve,14.6023,,,,,,,4.3748443,,902.3267736031142,4.270772,667.5246832251936,3.623611,,,16.2175,,,,,,,14.0688
ECO06056,14.2407,15.1203,13.8801,10.917621278336993,7.642727000000001,515.3702985132413,21.80501,184.84183889644035,6.531607,36.62008595311521,8.828586999999999,0.0,0.0,0.0,0.0,44.611954116834546,10.10538,78.11222151608641,16.00734,0.0,0.0,0.0,0.0,177.51326300726504,17.36806,0.0,0.0,180.07734118818072,5.788928,505.90668450971725,16.53979,0.0,0.0,1472.190727342956,33.78837,0.0,0.0,65.18309130399366,4.033864,39.02864817356237,3.142861,ECO06056,-18.8615,-19.0659,11.402821989809457,1.492373,0.7119,,,,,1.0,1.14145,,,,,0,6746.87,33.4163,1.32395,-0.0505333,,,,0.4454,0.1971,0.22699999999999998,,0.0212,0.0217,0.0,0.0263,,,0.0292,,,0.0391,,,,,0.0,,,0.0,0.0,,,,0.0687,0.0104,0.0378,0.0163,0.0067,0.166251,0.0499,0.0934,,,0.0268,,,0.0,1,0.0,,,1.0,2.15354,1.41254,,16.3395,4589.0,-19.4713,6803.03,9.9865,9.2345,2.0,,0.00345196,0.110225,99.5499,62.3038,521.9179461099117,16.02062,182.488792346123,3.080335,15.529006705780956,3.8181559999999997,64.65302772157531,3.5128150000000002,12.309648288709669,2.2530799999999997,,,15.9994,,,,,,,,0,,9.80754,11.3309,0.0,11.4254,0.0,11.1939,8.87,8.77,9.05,8.87,2.15354,2.15354,0.0,0.0,0.277298,0.136818,1.3449,1.10649,2.12145,1.82168,0.16430999999999998,0.0769215,0.973633,0.74044,2.04123,1.71012,2.81779,2.4253,0.8606450000000001,0.6805439999999999,,L,8.112789999999999,47.12735619392363,4.433179,10.783480489805784,0.4702067,32.352983331547904,1.41825,0.1663,10.480569282311551,1.537313,691.058982407902,23.377470000000002,658.4508441440751,8.478419,315.6877,45.50282,4.242249433087659,2.9560310000000003,153.5663749415321,2.8398529999999997,463.31810234385716,3.9511519999999996,215.3467,3.9894260000000004,,4.70314,,,,10.3091,190.419,notinresolve,16.1084,,,,,,,0.88727287,,56.28762462492445,1.9973490000000003,32.93001909072302,1.538081,,,17.0886,,,,,,,15.905999999999999
ECO03749,10.7419,11.6853,10.6413,0.0,0.0,719.0085118146749,36.521370000000005,452.41566320960845,40.11438,104.26536719345779,48.30165,0.0,0.0,0.0,0.0,0.0,0.0,730.9655518666893,57.36985,202.72450917393897,14.40925,594.6132153152618,42.38013,0.0,0.0,67.74845869998809,44.87225,71.54444130939383,14.30359,202.69089017682117,40.8674,264.40677839752004,681.0555,0.0,0.0,70.30745642480743,53.745509999999996,78.2139203579573,23.980320000000003,77.0694947650816,25.84458,ECO03749,-21.5767,-21.7335,-73.39417391067092,10.76125,0.9420000000000001,,,,,1.0,1.0254,,,,,0,7072.79,26.4439,3.01286,-0.05355830000000001,,,,0.3191,0.0473,0.0316,,0.0237,0.0418,0.2293,0.0243,,,0.10300000000000001,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.0392,0.006,0.0216,0.0093,0.0038,0.09481619999999999,0.0284,0.0533,,,0.0153,,,1.0,1,0.0,,,1.0,0.0759426,0.0562341,,14.2139,2994.0,-21.5767,7072.79,9.7005,9.2015,1.0,,0.0,0.0,0.0,0.0,387.0289566719238,11.81821,135.32481002514817,7.746734,30.94798019001962,6.439996,85.09010370615762,6.7948949999999995,-38.642416694447675,7.812781,,ALFALFA,13.0058,,,,,,,,1,,9.32747,12.1789,0.0,0.0,0.0,12.3439,10.85,10.73,10.87,10.81,0.00922137,0.0759426,1518260000.0,0.0,1.0983,1.01518,2.44443,2.32671,3.3614599999999997,3.23917,0.748827,0.687828,2.635,2.49645,3.9811199999999998,3.80799,4.89816,4.72044,2.28552,2.16911,,E,10.0229,-2.1938803016501685,7.277964,95.45637631073356,4.220365,287.12884110012703,12.72958,18.7354,32.630069362046015,10.27882,-10702044750.664188,14100000000.0,6776662.988988293,5809951.0,0.0,1.058445,-18.37267175128947,8.352814,48.39927629267863,9.271725,89.14568164472439,9.984277,71.64054,15.3818,,8.87336,,,,39.3689,193.497,notinresolve,13.4742,,,,,,,0.28435107,,70.13644923088084,11.30795,53.9860455843877,11.2787,,,15.7606,,,,,,,12.7755
ECO03774,11.7908,12.1593,11.4217,0.0,0.0,2576.855756959322,20.329720000000002,1413.088959831299,17.8112,935.6586534166554,32.275859999999994,0.0,0.0,120.9759593883117,14.00351,220.36049064363877,25.090670000000003,414.8420331279333,12.17845,1080.5033806086503,8.406327000000001,3158.2077144629043,24.72449,2107.5893025021046,31.02699,804.8841520045011,56.120630000000006,2501.6814969190946,11.92715,7011.780640613803,34.07756,22843.25087502945,1292.981,3814.5667495573093,113.6063,594.6153022673087,19.03387,544.1002453322379,16.034589999999998,541.1480296076425,16.058970000000002,ECO03774,-20.486,-20.9407,86.01557799795542,5.092033,0.8436,,,,,1.0,1.19136,,,,,0,6220.15,26.8989,2.72612,-0.0515423,,,,0.1618,0.4428,0.2271,,0.0211,0.021,0.4693,0.0223,,,0.0424,,,0.0617,,,,,0.0,,,0.0,0.0,,,,0.036000000000000004,0.0055,0.0198,0.0086,0.0035,0.0870247,0.0261,0.0489,,,0.013999999999999999,,,1.0,0,0.0,,,1.0,0.25359899999999996,0.28183800000000003,,14.8925,3008.0,-22.1631,6338.03,10.9575,10.9425,2.0,,0.0985578,0.138536,208.946,82.78200000000001,1145.3695502516946,6.166425,400.47886372436864,3.601065,86.75304635820721,3.762032,188.95494415186687,3.244886,20.85266442791661,3.454414,,ALFALFA,13.9562,,,,,,,,1,,9.05233,12.5439,0.0,12.4501,0.0,12.5259,10.11,9.95,10.29,10.11,0.230452,0.25359899999999996,805759000.0,0.0,0.8740120000000001,0.547693,2.25398,1.7794,3.1810099999999997,2.63561,0.5760270000000001,0.350771,2.23581,1.64542,3.61577,2.8771299999999997,4.5428,3.73334,1.93782,1.4485,,L,9.415560000000001,777.8806108446325,5.930341,497.21929449494917,2.276967,1490.4118302507763,6.867850999999999,17.6386,258.62686920809443,4.89325,0.0,-0.7752492,0.0,-0.7752492,0.0,1.096368,90.92218423538633,4.433228,987.4042134234721,5.663805,2839.244996819314,8.003002,668.465,8.147532,,6.8398699999999995,,,,21.634,194.213,notinresolve,14.2836,,,,,,,1.0905458000000001,,322.1819825814936,5.19872,323.9053026212052,5.67009,,,16.2723,,,,,,,13.7148
ECO06662,12.5661,12.9496,12.1277,0.0,0.0,868.0300765534153,20.94867,626.2023067249843,21.10699,501.31651449116515,26.51615,0.0,0.0,0.0,0.0,128.4617105768678,22.98967,624.6114607392558,28.40285,239.4750430584307,4.797923,701.1873089440041,14.11154,188.65762874783056,14.67304,79.23536824325043,13.52265,275.23419506958345,4.894888,775.5980356987814,13.9854,8973.051384093294,0.0,176.1085139525765,83.30776,50.735969516222575,15.879079999999998,49.730674687632494,12.45786,43.73154606407899,9.02417,ECO06662,-19.934,-20.1532,7.256565190554195,3.542477,0.9356,,,,,1.4183,1.17214,,,,,0,6213.52,27.4048,2.68897,-0.038816500000000004,,,,0.079,0.1482,0.0865,,0.0248,0.0362,0.2902,0.0205,,,0.0335,,,0.0764,,,,,0.0,,,0.0,0.0,,,,0.0394,0.006,0.0217,0.0094,0.0038,0.09520819999999999,0.0286,0.0535,,,0.0154,,,1.0,0,0.0,,,1.0,0.15010199999999999,0.125893,,15.5438,26.0,-26.4895,6558.28,12.7515,12.7275,245.0,,0.806789,0.0,623.605,0.0,284.9934570732702,4.1324,99.64806191373086,2.777335,38.11458126604839,2.82483,49.52018471550615,2.632961,8.412747689959216,2.893221,,ALFALFA,14.4624,,,,,,,,1,,8.615839999999999,14.5129,14.8579,14.9984,0.0,14.5129,10.07,9.91,10.13,10.03,0.0408329,0.15010199999999999,964393000.0,0.0,1.00886,0.838684,2.3205,2.07735,3.2060299999999997,2.94772,0.686268,0.562288,2.47214,2.17026,3.78378,3.4089199999999997,4.6693,4.2793,2.14954,1.8938700000000002,,L,9.449069999999999,101.13571219852051,3.774036,107.3311588414579,1.432704,322.28732716862754,4.321359999999999,19.2569,17.365339308784165,3.228971,0.0,-0.7274193,0.0,-0.7274193,0.0,1.028726,38.98338510772021,3.484201,132.78853070410958,3.581282,330.7017959221327,4.022541,113.6368,4.181298,,5.84485,,,,17.9259,194.295,notinresolve,14.8358,,,,,,,0.15920725,,48.96547508436023,3.379871,37.6367336798392,3.725715,,,17.0898,,,,,,,14.2133
ECO06124,13.0426,13.5562,12.7701,0.0,0.0,2043.2459437530601,24.90254,700.9717949215662,11.22787,237.6618269677573,7.016863000000001,0.0,0.0,0.0,0.0,55.65211562650351,6.418067,374.5613575999246,7.4399869999999995,404.1264564755516,5.429659,1184.2857403070493,15.96959,85.96136445786837,9.264565,3.652355638299407,40.61945,170.99538075951023,3.0375490000000003,482.95191130324156,8.678713,5085.881480551197,1025286.0,12735.621327050887,0.0,225.51167035668257,8.24452,662.1613181430087,12.53063,532.0549926595717,10.4552,ECO06124,-19.0363,-19.410999999999998,19.868235588264398,5.29996,0.9490000000000001,,,,,1.0,1.06831,,,,,0,4849.17,27.4046,0.691938,-0.062068899999999996,,,,0.0951,0.0693,0.1,,0.0208,0.0215,0.0684,0.0205,,,0.03,,,0.0313,,,,,0.0,,,0.0,0.0,,,,0.0447,0.0068,0.0246,0.0106,0.0043,0.107994,0.0324,0.0607,,,0.0174,,,1.0,0,1.0,,,1.0,0.21369499999999997,0.125893,,15.7356,4643.0,-20.2296,5012.22,10.0295,9.9765,4.0,,0.135159,0.09841230000000001,175.519,75.5931,1975.504436965437,13.5098,690.735817120782,6.4281809999999995,208.7159934177651,5.080258000000001,370.392219920291,5.256301000000001,61.520142351588845,4.287143,,ALFALFA,14.9426,,,,,,,,1,,8.560360000000001,11.5539,0.0,11.8607,12.1113,11.5349,9.43,9.25,9.57,9.43,0.214608,0.21369499999999997,386815000.0,0.0,0.74988,0.460779,2.01211,1.57266,2.88083,2.35067,0.48897399999999996,0.294069,1.88353,1.34332,3.1457599999999997,2.4552,4.014480000000001,3.2332099999999997,1.62263,1.17661,,E,9.176680000000001,139.96485962423387,5.977056,507.8847464975122,3.4111629999999997,1526.3307083772434,10.288839999999999,17.9595,320.12921973642057,6.182601999999999,0.0,-0.7535035,0.0,-0.7535035,0.0,1.065615,21.73207275564327,5.160237,195.97222095287157,5.51265,642.5909783365319,7.0898639999999995,372.6154,7.385714,,4.24179,,,,10.6503,194.355,notinresolve,15.1989,,,,,,,0.52159523,,856.2078400858601,9.145541999999999,706.558546730057,8.517591,,,16.879,,,,,,,14.7069
ECO06859,11.9531,12.4214,11.5348,0.0,0.0,220.29746337251268,15.72553,284.5105693278753,34.11634,129.10986684479562,19.06423,0.0,0.0,0.0,0.0,18.89407163681201,20.68259,0.0,0.0,89.20563529790289,5.8944019999999995,261.57323682179515,17.336479999999998,11.620101923255842,0.0,0.0,0.0,36.86910407367772,4.663176999999999,104.35882706040262,13.323360000000001,0.0,0.0,835.7290167571031,44.41936,54.70652329222782,16.724079999999997,45.323944504428674,11.210360000000001,32.33577442988569,9.287971,ECO06859,-20.4319,-20.6053,-23.736675290988533,4.314483999999999,0.9038,,,,,1.0,1.1793,,,,,0,7359.99,27.0313,2.34888,-0.06442830000000001,,,,0.2871,0.5458,0.1763,,0.0213,0.0282,0.2329,0.0268,,,0.0443,,,0.0221,,,,,0.0,,,0.0,0.0,,,,0.0414,0.0063,0.0228,0.0098,0.004,0.10008,0.03,0.0562,,,0.0161,,,1.0,1,1.0,,,1.0,0.12338800000000001,0.28183800000000003,,15.4934,1382.0,-21.1537,7365.99,9.7005,9.2015,4.0,,0.175288,0.11598800000000001,56.9283,64.8986,98.77262971749657,4.632123,34.53588451660718,3.393219,28.582261861773887,3.220011,29.274461227732175,3.1038069999999998,-8.450287075303528,3.9079919999999997,,ALFALFA,14.298,,,,,,,,1,,9.062710000000001,11.9429,0.0,11.6317,12.0502,12.0889,10.29,10.19,10.45,10.37,0.0138335,0.12338800000000001,1469740000.0,0.0,1.1255899999999999,1.01627,2.5634,2.4505,3.51367,3.4010300000000004,0.767159,0.694284,2.7137,2.54825,4.15151,3.9824800000000002,5.101780000000001,4.9330099999999995,2.35527,2.22626,,E,9.89857,4.916135821632847,3.511311,39.17764708931068,1.701407,117.81023875597872,5.13183,20.3477,19.25341005165667,4.179345,2218109449.8652234,2770000000.0,-288409.7602606193,270623.6,94.82677,207.6332,-1.3306035792588413,3.6737949999999997,21.995414812744826,3.880032,52.002277683554986,3.955215,23.33304,3.941867,,5.61152,,,,23.2378,194.40200000000002,notinresolve,14.707,,,,,,,0.072688466,,34.450125615056336,4.477308,22.859815456049883,4.553026999999999,,,17.1386,,,,,,,14.0119
