,name,2hmag,2jmag,2kmag,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,NAME,absrmag,absrmagcorr,ariii7135_flux,ariii7135_flux_err,b_a,b_a_deconv1,b_a_deconv2c,b_a_deconv2e,b_a_innerdisk,ccb,ccr,ccr_bary,ccr_lum,ccr_star,centralout,confused,cz,dedeg,den1mpc,dgr,dist2d_nn1,dist2d_nn2,dist2d_nn3,e_2hmag,e_2jmag,e_2kmag,e_fuvmag,e_gmag,e_imag,e_nuvmag,e_rmag,e_uhmag,e_ukmag,e_umag,e_uvm2mag,e_uymag,e_zmag,eb_a,eb_a_innerdisk,econame,ehiasym,emhi,emhi_corr_rand,emhi_corr_sys,emhi_rand_corr,emhi_sys_corr,ew20,ew50,extfuv,extg,exth,exti,extj,extk,extnuv,extr,extu,extuvm2,exty,extz,f_a,f_b,fa,fc,fg,fl_insample,flux_ratio_2c,fm16,fsmgr_ave,fsmgr_med,fuvmag,gmag,grp,grpabsrmag,grpcz,grpmb,grpms,grpn,grpnassoc,grprproj,grprproj_stack,grpsig,grpsig_stack,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,hei_5876_flux,hei_5876_flux_err,hiasym,hitelescope,imag,kin_blue_code,kin_done_blue,kin_done_hi,kin_done_red,kin_ifu_flag,kin_red_code,kin_slit_flag,limflag,logmbary_pc,logmgas,logmh,logmh_dyn,logmh_dyn_smooth,logmh_dyn_stack,logmh_s,logmstar,logmstar_16,logmstar_84,logmstare15,meanfsmgr,meanfsmgre15,mhi,mhi_corr,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelg_r,modelg_rcorr,modelu_i,modelu_icorr,modelu_j,modelu_jcorr,modelu_k,modelu_kcorr,modelu_r,modelu_rcorr,morph,morphel,mu_delta,neiii_3869_flux,neiii_3869_flux_err,nii_6548_flux,nii_6548_flux_err,nii_6584_flux,nii_6584_flux_err,nuvmag,oi_6300_flux,oi_6300_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,oii_flux,oii_flux_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,oiii_flux,oiii_flux_err,peaksnhi,r50,r50_deconv1,r50_deconv2c,r50_deconv2e,r90,radeg,resname,rmag,sdss_dr10_objid,sdss_dr10_specid,sdss_dr12_objid,sdss_dr12_specid,sdss_dr7_objid,sdss_dr7_specid,sfr_nuv,sfr_nuv_wise,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,uhmag,ukmag,umag,uvm2mag,uymag,vdisp,vrot,w20,w50,zmag,logxray_lum,xmm_id,xrayagn
2447,ECO08401,9.1492,10.0527,8.7477,5.726329,32.465140000000005,420.9061,14.22098,138.6307,14.45508,187.4317,66.8092,0.0,0.0,43.81281,46.07495,20.36273,7.558853999999998,184.3577,32.149390000000004,57.42358,3.429218,168.8929,10.08593,25.19001,46.96299000000001,22.272920000000006,13.67825,17.20799,4.27944,49.1657,12.22697,0.0,0.0,0.0,0.0,29.86147,8.081204,99.67023,7.728076,71.60741,8.955132,ECO08401,-21.6796,-22.3809,6.478520096778183,6.969069731262629,0.2645,,,,,1.0,1.01768,,,,,0,4053.37,21.5686,0.242738,-0.245792,,,,0.094,0.033,0.1242,,0.0497,0.0348,0.0,0.0214,,,0.0626,,,0.0411,,,,,0.0,,,0.0,0.0,,,,0.0911,0.0138,0.0501,0.0217,0.0088,0.220331,0.0661,0.1238,,,0.0355,,,0.0,1,0.0,,,1.0,0.512694,0.630957,,12.9028,4192.0,-21.8493,4083.51,10.7595,10.7125,4.0,,0.039505300000000014,0.132718,88.6079,107.541,775.7306853883348,108.16212358038892,271.2345053805366,57.99069290120408,14.91782752535841,34.37135793993962,164.8610495414672,46.63205974788106,53.41538778045622,15.303821842901693,,,11.8071,,,,,,,,0,,9.66812,12.3519,0.0,12.5375,12.5474,12.2029,10.63,10.47,10.93,10.65,0.566063,0.512694,0.0,0.0,0.998356,0.532087,2.68781,1.94206,3.83857,2.92661,0.619833,0.317173,2.39323,1.56617,4.08269,2.97614,5.23345,3.9607,2.01471,1.35126,,L,8.57036,44.500124023067436,57.17092540527806,102.82586436745544,14.645708628664632,307.39215734066937,43.533287463104394,0.2203,54.07021794667775,11.744577732925535,0.0,,0.0,,0.0,1.175038,52.68395524203046,31.42805288440522,26.95077838210552,18.019528315715075,113.7208901574245,28.125187708822608,13.60678,2.495962,,37.9507,,,,87.4541,155.584,notinresolve,12.2001,,,,,,,5.411227200000001,,176.56180588983844,25.323405050020703,110.50034110347201,16.889488420795402,,,14.2827,,,,,,,11.4729,40.87420968850037,202027301010006,False
3010,ECO10379,10.8223,11.653,10.6039,0.0,0.0,3079.937,74.15569,1046.477,42.73529,649.3293,64.6932,0.0,0.0,0.0,0.0,72.65257,25.85497,766.5741,47.33529,481.677,14.8002,1416.697,43.52999000000001,1040.053,250.9703,33.3263,33.38886,84.76001,13.19286,242.1714,37.6939,4034.11,451.7171,2.3199999999999997e-16,0.0,105.4174,24.97752,360.8992,28.36304,290.5999,32.42474,ECO10379,-21.4976,-22.0939,-23.427296791536808,-15.741343835628085,0.949,,,,,1.0,1.03749,,,,,1,6358.13,10.5472,0.946491,-0.0724926,,,,0.0809,0.0311,0.1452,,0.0204,0.0322,0.0267,0.0331,,,0.0318,,,0.0264,,,,,155763000.0,,,0.0,0.0,,,,0.0884,0.0134,0.0486,0.021,0.0086,0.213852,0.0641,0.1202,,,0.0345,,,1.0,1,0.0,,,1.0,0.425646,0.28183800000000003,,13.9225,7397.0,-22.0389,6395.92,10.8825,10.8215,2.0,,0.0478198,0.0699661,66.9902,91.0015,3597.168573089573,207.12502721484498,1257.7512493320185,107.27203529591223,402.384267223388,51.701836317905865,730.081728446338,74.835468709115,66.21772441865103,17.313599706970486,,ALFALFA,13.0507,,,,,,,,0,,9.87168,12.4569,0.0,12.3532,0.0,12.3529,10.39,10.23,10.53,10.39,0.426233,0.425646,4127720000.0,0.0,0.780319,0.346373,2.15619,1.48053,3.11356,2.2877400000000003,0.49535,0.206367,1.87132,1.0701200000000002,3.24719,2.20428,4.20456,3.01149,1.58635,0.930119,,L,9.61749,161.7054644147412,53.11424443427003,528.6155404134113,31.03591180501493,1585.8428731794945,92.60057351188445,16.0688,134.52276916565287,19.72625620634123,-3567864.6422135564,-1402591.211787105,13272.978844394136,4196.327554682976,-32430.57,200166.4,44.051595169060924,32.88061538304595,108.27996708380064,26.683730359993852,304.14385921727785,35.5347455506857,86.14397,8.639688,,6.89892,,,,20.4335,163.108,notinresolve,13.3577,,,,,,,9.7501585,,466.31725904745696,32.91338157892709,368.6986013099669,28.651135470162753,,,15.0502,,,,,,,12.8425,40.28679477009159,206934304010007,False
3070,ECO10613,12.6289,13.3276,12.4245,4.784993,10.3504,583.947,24.942,191.348,12.44986,52.42875,9.881142,0.0,0.0,2.906219,14.438820000000002,28.36757,6.538998,107.2483,11.09022,39.64862,2.492947,116.6136,7.3321960000000015,58.05926,26.36559,0.0,0.0,65.84898000000001,4.048844,188.14,11.56813,529.7989,135.5036,319.6033,94.84524,32.324020000000004,6.149042,143.4824,8.746999,98.83717,6.53741,ECO10613,-20.3623,-20.6209,4.06245594743162,2.3093957209757723,0.5573,,,,,1.0,1.2476,,,,,1,6432.98,6.9061,0.915939,-0.12532,,,,0.4601,0.105,0.1418,,0.0211,0.0232,0.0254,0.0221,,,0.0566,,,0.0974,,,,,179384000.0,,,0.0,0.0,,,,0.1273,0.0193,0.07,0.0303,0.0123,0.307856,0.0923,0.173,,,0.0496,,,1.0,1,1.0,,,1.0,4.20723,3.16228,,14.7811,5252.0,-20.6142,6507.28,10.4855,9.6025,2.0,,0.039168199999999986,0.14011700000000002,131.69299999999998,96.9708,433.6911487826465,12.884635139777195,151.64026181211418,9.307866333061488,44.78188131011901,6.671690181747409,82.45844964120872,7.4204495412697575,23.07974642420258,3.0545948234634213,,ALFALFA,14.4374,,,,,,,,0,,10.3564,11.6979,0.0,12.0777,0.0,11.3449,9.43,9.39,9.53,9.43,4.20749,4.20723,9965760000.0,0.0,0.291147,0.128002,1.36401,1.0847,2.1452,1.79184,0.174789,0.0738125,1.06042,0.790272,2.13328,1.74697,2.91447,2.45411,0.944057,0.736082,,L,7.48878,22.569850556659716,8.345691201010474,28.79291749766026,1.1840139016926496,86.67483916045728,3.5439822782817982,16.1074,22.431383387741217,2.4497319261274644,13217691.300361196,9428058.077801237,-5723.874171259835,-3581.46945931315,176.0484,1218.219,-3.129021947944294,-4.142613925080695,47.84722953592083,4.404246477191945,147.10219156153647,8.76378337221421,112.9872,3.703624,,14.8308,,,,26.5316,164.213,notinresolve,14.5466,,,,,,,3.2225838,,102.20413145868,4.581283730546644,73.64834331080837,3.475717299718508,,,15.5916,,,,,,,14.2861,40.22180861935941,202005302010033,False
2391,ECO08290,14.3762,14.9094,14.2756,0.0,0.0,69.56306,4.567918,36.43712,5.2428050000000015,8.938448,155.4643,0.0,0.0,3.47616,13.8963,0.0,0.0,16.851020000000002,7.8112309999999985,3.026881,0.8800761999999999,8.902593,2.588459,28.48783,45.28597,0.0,0.0,10.77073,2.039288,30.77353,5.826536,36.23264,29.32991,49700000000.0,7526190.0,7.213111,2.689696,32.47724,5.534605,15.87134,2.856903,ECO08290,-18.6725,-18.9066,0.2647088275930833,1.309957229719038,0.3835,,,,,1.0,1.13292,,,,,0,6329.6,21.4741,1.63746,0.0304871,,,,0.3936,0.189,0.3596,,0.0214,0.0226,0.6144,0.0273,,,0.0319,,,0.0296,,,,,0.0,,,0.0,0.0,,,,0.0803,0.0122,0.0442,0.0191,0.0078,0.194265,0.0583,0.1092,,,0.0313,,,0.0,0,0.0,,,1.0,1.54866,1.41254,,16.4884,4315.0,-20.1562,6317.05,10.2375,9.5915,2.0,,0.0712367,0.104601,22.2357,59.9221,49.84626636977985,4.7749564966275,17.428764464957982,3.5524737237366595,3.402757663093808,2.3670333347645416,5.433452832169264,2.2127265906449565,0.8122819770835126,1.6092063345583152,,,16.0156,,,,,,,,0,,9.55665,11.5319,0.0,11.5254,0.0,11.3449,8.91,8.81,9.11,8.91,1.58412,1.54866,0.0,0.0,0.405542,0.25306300000000004,1.51269,1.25765,2.30879,1.98899,0.253202,0.157967,1.38418,1.12558,2.49132,2.13017,3.28743,2.86151,1.23184,1.0304799999999998,,L,7.71893,5.453291392393077,3.181313723520031,1.7082754211831763,0.3846568174699417,5.160097494988307,1.1595163271949969,17.9826,4.381395221557948,1.275265280996951,0.0,,0.0,,0.0,1.166499,0.2503362956807338,1.822933769750242,6.138778423297792,1.9181813719032144,18.644552663226584,3.5962050241136505,22.2868,1.966042,,7.65368,,,,15.73,169.69099999999997,notinresolve,16.1672,,,,,,,0.36907423,,14.986243371343653,2.0180005390493547,10.541799449388844,1.6786537394566847,,,17.5381,,,,,,,15.8599,40.018664802890704,202019401010074,False
438,ECO02680,13.1554,13.8551,12.9029,0.0,0.0,1381.108,31.95905,442.3347,18.67529,113.3406,16.44254,0.0,0.0,0.0,0.0,43.00049,10.31818,217.3613,14.00846,157.7865,5.268301,464.078,15.495,299.7963,55.11271,4.796880000000002,16.39418,56.04885,4.410577,160.1396,12.60165,71.50939,526230.3,1258.264,94346.96,45.3297,7.796355,290.301,13.51149,201.0554,11.78162,ECO02680,-19.2042,-19.6721,3.3898334065920928,3.6557294618006386,0.6794,,,,,1.0,1.08191,,,,,0,6140.89,17.2267,1.35425,0.00447655,,,,0.1465,0.0673,0.0755,,0.021,0.0212,0.1506,0.021,,,0.075,,,0.0274,,,,,0.0,,,0.0,0.0,,,,0.11,0.0167,0.0605,0.0262,0.0106,0.265969,0.0798,0.1495,,,0.0429,,,0.0,1,0.0,,,1.0,0.315445,0.28183800000000003,,16.1751,729.0,-19.6121,6131.5,9.8965,9.6105,2.0,,0.012831,0.0979072,16.6436,50.0459,960.9204918526633,21.411312713305193,335.98618596246973,15.305804344700016,75.03033321251664,8.931818036411471,166.22454228783837,11.23225940581306,29.38147318395493,4.015559785711875,,,15.2916,,,,,,,,0,,9.03312,11.3679,0.0,11.3547,0.0,11.3529,9.51,9.35,9.69,9.51,0.34853,0.315445,0.0,0.0,0.783867,0.454042,2.13373,1.61109,3.06224,2.42517,0.505772,0.288439,2.02736,1.4298799999999998,3.37722,2.58693,4.3057300000000005,3.40101,1.7492599999999998,1.2642799999999998,,L,8.94998,49.119870349198344,13.026314011795305,107.36862653692715,2.7776128477055355,322.5654952364934,8.278460910661666,18.7714,31.40158730907845,3.5367532880599444,0.0,,0.0,,0.0,1.098013,12.084518547162793,6.826129738475123,42.54504760085738,5.425458691166629,126.83907138320065,7.497140822536753,72.78950999999998,3.723035,,4.27484,,,,9.68626,172.18599999999995,notinresolve,15.5913,,,,,,,0.51463346,,201.64048276333355,6.088512874391593,132.66106996709885,5.373127153881371,,,17.387999999999998,,,,,,,15.07,39.578066744321404,207225703010088,False
1515,ECO05684,13.0975,14.4446,13.3856,10.80769,920.0717,2759.811,56.59632,849.6765,25.15796,227.7947,15.107820000000002,0.0,0.0,0.0,0.0,96.32735,6.931114999999999,416.1971,16.37104,104.0523,3.587038,306.0361,10.55011,171.0796,19.236,11.19239,2570.937,627.4139,15.24689,1792.611,43.56255,0.0,0.0,11709.26,149300.4,49.104,6.844213000000001,381.7797,11.93797,262.4005,9.381925,ECO05684,-18.9012,-19.2232,52.14743680373014,3.689186301098261,0.7953,,,,,1.0,1.10032,,,,,0,5158.24,15.9751,0.4251430000000001,0.235456,,,,0.2689,0.0652,0.1159,,0.0342,0.026,0.0,0.0257,,,0.2074,,,0.0437,,,,,64075100.0,,,0.0,0.0,,,,0.2114,0.0321,0.1163,0.0503,0.0205,0.5113439999999999,0.1534,0.2874,,,0.0824,,,1.0,0,0.0,,,1.0,1.68572,1.41254,,15.9783,978.0,-19.8813,5088.1,10.2995,9.5635,3.0,,0.113215,0.115689,76.7117,52.0108,2164.455963362761,36.17153870633835,756.8027843925737,24.45714657194829,210.283126656984,12.544616242200792,371.17128061342834,16.486134550198386,91.03048761384798,4.662241834517211,,ALFALFA,15.3345,,,,,,,,0,,9.26668,11.4459,0.0,11.4373,0.0,11.3159,9.09,8.99,9.27,9.09,1.2379,1.68572,1319950000.0,0.0,0.507776,0.30995900000000004,1.62008,1.3163200000000002,2.42809,2.05229,0.328428,0.198137,1.66142,1.24881,2.77373,2.25517,3.58174,2.99114,1.4820799999999998,1.13699,,E,9.23002,154.47301369328088,15.388449147021046,80.8766003347972,2.029129555203696,243.55444415928935,6.084077287394687,0.5113,43.875623635776044,3.8854132910139767,0.0,,0.0,,0.0,1.057402,17.25672799133483,7.054651811172096,544.3588431819868,19.409523238264924,1615.7777574206625,47.17319550207424,1286.724,14.004829999999998,,3.99746,,,,16.747,173.90200000000004,notinresolve,15.5892,,,,,,,0.37851002,,306.5388132293758,7.379848698798941,209.72766379032225,5.884500393510529,,,16.7328,,,,,,,15.1372,39.84968061451575,207411402010044,False
464,ECO02729,10.8983,11.4301,10.4893,0.0,0.0,894.0045,35.9283,319.0831,35.44182,91.43591,35.58603,0.0,0.0,0.0,0.0,56.28003,33.6469,161.1151,36.2439,245.8584,15.61744,723.1129,45.93365,22.3773,20.27863,0.0,0.0,89.03153,11.18211,254.3758,31.94889,0.0,0.0,1158.064,51.83373,72.80408,32.0331,328.9797,40.21336,266.7661,41.18414,ECO02729,-21.6289,-21.846,35.51776121289257,31.477590656042253,0.9274,,,,,1.0,1.02167,,,,,0,6572.36,19.8114,2.37176,-0.06310650000000001,,,,0.1803,0.1387,0.1961,,0.0205,0.0209,0.0,0.0218,,,0.1211,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.0897,0.0136,0.0494,0.0213,0.0087,0.21702800000000005,0.0651,0.122,,,0.035,,,0.0,1,0.0,,,1.0,0.12699000000000002,0.125893,,14.0131,890.0,-21.6515,6523.06,10.7755,10.7465,2.0,,0.0180254,0.104303,87.3821,95.8876,1420.6501903422634,229.29048804220744,496.73083578400826,120.99531252024401,85.59936484167945,43.061501332886145,217.82322702833318,67.74108283471358,41.973165802814506,29.88985680858647,,,12.9115,,,,,,,,0,,9.65391,12.2189,0.0,12.2361,0.0,12.2469,10.73,10.65,10.83,10.73,0.028285400000000006,0.12699000000000002,0.0,0.0,1.03117,0.868032,2.34462,2.13378,3.2184,3.00702,0.704947,0.5842189999999999,2.4960400000000003,2.21331,3.8095,3.47905,4.6832699999999985,4.35229,2.16982,1.92949,,E,10.0688,135.51927823422278,56.12120943654696,374.91044600173063,61.23057557518784,1124.279808036803,182.5761724148687,0.217,154.71365448450257,42.887924930434544,0.0,,0.0,,0.0,1.084855,-7.732543735529224,-44.49791022741165,224.09609737237102,65.24742201223395,415.08650929604096,101.1984544103389,106.7156,12.20036,,7.84425,,,,32.6161,174.118,notinresolve,13.2993,,,,,,,0.63064368,,609.2514330302598,101.75648169223491,479.4941805048596,82.91481181398969,,,15.4818,,,,,,,12.6544,40.537592238445434,206907802010056,False
1516,ECO05689,14.1712,14.4852,14.2703,5.076783,7.6029740000000015,5346.911,162.6837,1473.804,69.71591,338.4846,23.39517,0.0,0.0,29.88717,8.206309,170.9813,7.895939999999999,617.3334,37.38412,292.9928,8.910157,861.7434,26.20634,56.63551999999999,9.988826,7.554044,44.0364,477.4741,23.92856,1364.2120000000002,68.36731,0.0,0.0,1.9e+19,34400000000000.0,34.50929,4.341858,415.471,14.36385,309.9882,13.09536,ECO05689,-19.0215,-19.1873,119.13882246528348,3.3719169727071003,0.8277,,,,,1.0,1.10542,,,,,0,6167.88,19.9262,2.33371,0.206888,,,,0.3176,0.3406,0.4662,,0.0357,0.0455,0.71,0.0484,,,0.0349,,,0.0343,,,,,0.0,,,0.0,0.0,,,,0.0948,0.0144,0.0521,0.0225,0.0092,0.229309,0.0688,0.1289,,,0.037000000000000005,,,0.0,0,0.0,,,1.0,0.253808,0.125893,,16.1603,2383.0,-22.0519,6160.84,10.9425,10.7705,7.0,,0.0995626,0.125436,108.631,104.557,6225.253212179028,67.46678068950875,2176.6619623003594,41.87290603458576,663.2389868557834,20.358198788366035,1097.4227084080471,27.792065265755703,229.94799385398488,4.812019924845561,,,15.5992,,,,,,,,0,,9.76924,12.4659,0.0,12.4736,12.4985,12.2009,9.37,9.15,9.45,9.37,0.25378,0.253808,0.0,0.0,0.484886,0.369595,1.617,1.43496,2.40687,2.185,0.30076,0.225748,1.2769700000000002,1.07536,2.40908,2.14072,3.19896,2.89076,1.09285,0.931509,,L,9.03259,115.63863040467665,10.705238435619886,350.23457319181864,3.963443668412613,1052.9640139312112,11.822167008833494,17.1527,43.88501034985549,2.453758039383619,0.0,,0.0,,0.0,1.032807,6.581776873402115,5.013084847414541,710.7929972928526,15.00707780705841,2116.037399129811,38.70672018369528,1326.529,10.72223,,5.4900699999999985,,,,21.5276,174.225,notinresolve,15.7725,,,,,,,0.71307729,,498.3924442818259,6.8130021130867995,364.5980081922962,5.927918843072817,,,16.9208,,,,,,,15.3018,38.99178045481413,206907802010073,False
519,ECO02905,10.7482,10.9179,9.5598,0.0,0.0,2451.508,95.25288,1350.898,73.78201999999997,444.7979,57.23029,0.0,0.0,5249.132,0.0,27.974120000000006,36.86139,780.5078,73.79748000000002,1138.837,31.74479,3349.521,93.36703,398.579,43.88252,250.6683,85.54601,457.7736,17.61865,1307.925,50.339,3123.22,1159.499,2.225534,558.3104,1073.3010000000004,59.83243,510.9793,41.51581,570.6185,55.86043000000001,ECO02905,-21.6508,-22.0221,-64.71750237938345,-20.277535725813397,0.8266,,,,,1.0,1.02017,,,,,0,6273.07,17.1436,1.90393,-0.213665,,,,0.2941,0.5842,0.9101,,0.0206,0.021,0.4189,0.0204,,,0.1362,,,0.044,,,,,0.0,,,0.0,0.0,,,,0.1085,0.0165,0.0596,0.0258,0.0105,0.262284,0.0787,0.1474,,,0.0423,,,0.0,1,0.0,,,1.0,0.222697,0.28183800000000003,,13.8862,1586.0,-21.9213,6251.24,10.8425,10.8035,4.0,,0.11768900000000003,0.132718,136.284,107.541,1798.9420537890242,164.35321967273467,629.0007181080503,85.36737354034489,186.8254815477793,35.834252188409835,377.58952729565766,59.98057532302097,-34.39839981289276,-19.194268939820553,,,12.8372,,,,,,,,0,,9.48271,12.3809,0.0,12.5375,12.5474,12.3039,10.71,10.49,10.81,10.67,0.11179,0.222697,0.0,0.0,0.970699,0.681135,2.33999,1.95911,3.25127,2.83658,0.651958,0.445534,2.42654,1.9014,3.795830000000001,3.17938,4.7071,4.05684,2.1078,1.6658,,L,9.22632,439.1315035980541,74.3573908402964,611.3262613508134,55.57715133301559,1838.3392087223847,166.168475940349,16.965,780.8697763403517,76.56435891878108,0.0,,0.0,,0.0,1.061978,48.84464380947918,22.440379955943804,290.84007005126205,43.45605830579125,1129.6770418884914,142.97924805279953,590.1859,14.98138,,16.8764,,,,56.4456,174.812,notinresolve,13.1898,,,,,,,1.7682787,,537.4317895775755,52.313562273184345,568.4632824402078,54.95889715901843,,,15.3662,,,,,,,12.5319,41.98933553704212,200669502010001,True
540,ECO02964,11.1184,11.8217,10.8608,0.0,0.0,1480.208,23.56479,251.2032,10.16262,44.09134,6.897929,0.0,0.0,0.0,0.0,21.1936,9.135652,92.33924,6.7658559999999985,140.5842,4.061907,413.4829,11.94678,54.22184,9.22662,0.0,0.0,15.31308,2.663302,43.75166,7.609435,-9999.0,0.0,-9999.0,0.0,31.94363,8.50597,167.2783,8.433662,127.9126,9.896838,ECO02964,-20.9714,-21.4869,-14.534391728926794,-19.425983782458,0.6529,,,,,1.0,1.12488,,,,,0,5908.93,20.1194,1.80836,-0.241653,,,,0.2656,0.1544,0.1146,,0.0299,0.0214,0.4036,0.0246,,,0.1315,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.0776,0.0118,0.0427,0.0185,0.0075,0.187682,0.0563,0.1055,,,0.0303,,,0.0,0,1.0,,,1.0,0.327629,0.28183800000000003,,14.2855,707.0,-25.5422,6266.8,12.4145,12.3635,98.0,,0.71702,0.0,368.307,0.0,5554.225571219993,281.50024100059034,1942.036913013984,147.74376860846397,652.7679603245393,74.0594178948452,1076.3279630008822,99.88629441194496,117.02264623565121,23.25498821804698,,,13.4031,,,,,,,,0,,9.8118,14.3489,14.3493,14.4898,0.0,14.3489,10.25,10.07,10.47,10.27,0.33870500000000003,0.327629,0.0,0.0,0.802774,0.435266,2.24765,1.66722,3.22506,2.52304,0.5056930000000001,0.264194,1.98628,1.31037,3.43116,2.54231,4.40856,3.39814,1.6892,1.13929,,L,9.3326,140.47375072443094,70.53463025225679,520.1981825040609,28.00167901873145,1555.2233983269284,83.28808636677874,16.1935,110.80936707359,22.61957063508872,0.0,,0.0,,0.0,1.119307,113.11193395056426,47.453141150251064,112.37691703310036,34.341803640332216,387.0583791185636,43.929884460605145,54.42099,5.453343,,9.44091,,,,29.5684,175.602,notinresolve,13.717,,,,,,,3.7676528,,566.458753719876,36.89499561474343,427.4453075209845,32.04308108618184,,,15.4167,,,,,,,13.1631,40.210617538984444,200052101010045,False
556,ECO03033,11.0276,11.7785,10.8167,0.0,0.0,949.5823,56.0706,1065.886,78.36542,1062.857,82.06787,0.0,0.0,0.0,0.0,0.0,0.0,1353.001,91.17598,586.0231,19.84957,1723.5970000000002,58.38109,39.67743,22.43139,191.9373,62.20053000000001,134.4237,20.50677,384.0677,58.59076999999999,739.5219,114.4723,14423.07,1530.0279999999998,124.5334,52.04799000000001,202.2968,52.49456,201.929,54.16724,ECO03033,-21.6862,-21.7262,2.296587708538977,11.892916541514714,0.7146,,,,,1.0,1.01683,,,,,0,6396.73,19.6206,2.88925,-0.0406456,,,,0.0364,0.3985,0.0495,,0.0249,0.0209,0.25,0.0516,,,0.08,,,0.1178,,,,,0.0,,,0.0,0.0,,,,0.0897,0.0136,0.0493,0.0213,0.0087,0.216874,0.065,0.1219,,,0.035,,,0.0,0,0.0,,,1.0,0.00920492,0.00501187,,13.9767,707.0,-25.5422,6266.8,12.4145,12.3635,98.0,,0.71702,0.0,368.307,0.0,435.4491120808152,56.858858885700286,152.25493429399134,29.168180816513942,85.40120428383338,19.508174516723347,104.32468206197422,22.70047137445409,-61.64538528538659,-12.364191751219144,,,12.7472,,,,,,,,0,,9.7939,14.3489,14.3493,14.4898,0.0,14.3489,10.87,10.85,10.89,10.87,0.00205693,0.00920492,0.0,0.0,1.04737,1.0309,2.27575,2.25204,3.05756,3.03012,0.71702,0.7048449999999999,2.47884,2.45034,3.70722,3.67147,4.4890300000000005,4.44956,2.1485,2.12428,,L,8.54343,11.943146986756112,5.59218246663381,208.91602378573958,26.84380692014428,631.5836530032716,80.6844186797134,18.95,59.28992567245743,13.480588254633806,0.0,,138282055451.71085,238907453121.27866,0.0,1.157035,-13.471577177027314,-6.899903948892097,20.625703190732555,8.78733360473744,100.44534074739029,19.38561419813755,230.6977,20.44615,,21.56,,,,36.7225,176.266,notinresolve,13.1831,,,,,,,0.19458861,,127.5230164451441,19.9408567167175,116.35941445459558,19.00596616476707,,,15.5619,,,,,,,12.5112,40.153923565424655,200617401010042,True
