name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
1.23766E+18,90.91586,7.363026,88.71709,7.246156,65.81105,5.051713,16.77057,3.587743,37.64471,3.458863,13.7522,3.798391,85.02213,3.696398,305.5156,5.615645,894.2051,9.382303,10.50428,3.282795,45.31145,3.526044,69.69721,1.425114,349.2559,5.484574,210.2229,4.298468,101.7629,3.85325,84.54186,3.789494,26.77182,3.537362,184.2708,34.80033,894.3714,9.384177,0,0,441.6503,177.5103,105.1674,96.88572,122.972,18.03073,53.87238,15.49204,107.6564,15.48694,22.15976,11.71506,45.37228,13.08851,40.03396,19.08296,196.1964,13.34054,613.9112,10.21251,1754.032,29.1786,30.81407,10.22768,84.50584,11.48746,132.2553,4.126172,627.3198,15.18657,388.9863,12.1358,170.5391,10.59017,145.7747,10.51474
1.23766E+18,80.74417,7.324744,80.01579,7.340232,7.500916,3.533545,3.590793,3.494958,17.85186,3.432855,-9.260503,3.520353,37.3651,3.768477,17.51429,3.943494,64.66837,4.140291,0.4515494,2.932383,36.84704,3.247986,109.872,1.74246,143.0983,4.631303,331.3994,5.255658,87.92722,4.052715,64.67449,3.744482,-2.346822,3.825323,164.4415,188.041,77.98889,5.796,0,0,259.6872,46.13098,104.8886,42.54991,15.54992,8.832157,0,0,29.18545,9.037348,0,0,0,0,7.696514,87.56517,90.53924,15.53424,55.39523,5.66543,158.2721,16.18694,3.909949,5.528702,73.01041,10.7613,207.7902,5.292916,262.8612,13.7581,611.1478,15.5674,156.5592,16.12116,116.6478,19.69673
1.23766E+18,81.88913,9.157344,150.2664,9.113845,13.1297,3.950273,24.83315,3.628474,37.49731,3.544132,5.396327,3.608524,91.87483,3.808051,14.4621,3.618213,71.47384,4.016549,11.07937,3.147958,29.00813,3.118515,61.79809,1.364039,346.2367,5.037497,186.3973,4.114254,107.6973,4.230669,85.50274,4.123502,7.593689,4.449065,235.6247,73.23704,70.61848,4.58432,0,0,501.971,3565.366,141.1319,3403.04,22.82693,10.82211,36.85691,11.66271,67.35237,15.34686,82.34703,0,0,0,0,0,171.3905,13.33214,47.18404,5.058318,134.8115,14.45234,24.26991,10.57013,63.57239,11.87268,122.4145,5.110519,651.649,18.97818,360.0428,15.03094,181.3948,14.94909,204.3557,21.59368
1.23766E+18,28.41233,5.337513,5.201457,5.223187,2.718187,3.004878,2.050956,2.721894,2.000006,2.685021,2.536625,2.91153,15.20809,3.271851,7.069346,3.636615,49.14445,4.146107,-6.476627,3.137296,6.696431,3.749635,19.12822,1.420953,68.47887,5.617791,57.69513,4.285919,23.20128,4.524144,14.9741,3.651433,-3.253361,5.048306,35.30666,113.0513,49.04901,4.559354,0,0,90.38369,17.96794,443.1539,68.38306,8.855268,8.298331,3.76375,13.90507,0,0,20.07526,18.20412,0,0,0,0,47.84096,17.9899,38.74324,5.622872,110.695,16.06535,0,0,10.66587,9.73976,43.77938,5.502971,141.7547,19.10204,128.7629,16.18521,42.35007,16.16769,40.09901,19.56085
1.23767E+18,0,-0.7306301,0,-0.7306301,9.018622,4.328183,4.968695,3.842564,24.00514,4.011284,-6.35738,4.38616,39.40611,4.527285,26.28317,4.902426,95.60135,5.77023,-7.611181,4.571884,9.946544,5.264359,15.70081,1.871738,96.53044,6.131584,47.35727,5.645589,18.36925,5.507202,18.58786,6.07215,-18.02536,5.72989,0,1.033267,93.47899,5.812686,0,0,1.13E+22,4.70E+16,0,0,32.1091,16.41358,0,0,66.32181,31.07055,0,0,0,0,0,0,93.49053,26.31066,57.29565,6.571056,163.7019,18.77445,0,0,12.86032,17.10289,23.77806,6.286658,129.3715,21.18373,69.93547,18.49017,17.27402,12.257,24.27905,14.47971
1.23767E+18,171.4411,84.61469,-67.9996,37.75771,-7.519315,5.882195,26.24493,10.28354,66.47309,11.69111,-14.07736,8.730932,85.76511,13.8836,1.204607,10.2867,43.82726,10.60356,-108.3354,13.81397,10.74561,12.64214,29.43526,5.504593,148.0965,21.52387,88.78352,16.60311,21.74484,13.73465,0.4406346,13.78008,-46.84468,13.56166,17.81037,99.17093,43.04052,11.67287,0,0,1998.108,207.0473,68.69413,53.14595,0,0,0,0,121.5105,37.62397,11.68383,57.32038,0,0,0.6474277,1097.126,258.4159,58.99946,12.32159,22.42849,35.20454,64.08139,0,0,11.1634,32.84064,67.2976,13.58465,136.5925,43.69363,197.9341,39.95485,7.647791,47.90973,0,0
1.23766E+18,11.73996,4.607319,10.75133,4.655807,0.2171645,2.597564,1.625732,2.449526,1.667422,2.552511,-0.4813955,2.610298,10.94395,2.80288,3.61099,2.855815,12.21682,2.958997,-3.493888,2.309503,5.310295,2.392525,5.122396,1.057509,14.74581,2.99083,15.45033,3.189687,11.74083,3.06008,6.687831,6.104059,4.130864,4.081464,22.01854,40.07518,13.75635,3.759205,0,0,58.17577,25.10447,1.828814,65.64355,0.7990469,39.52052,2.784116,14.10645,1.655283,22.57917,2.931302,8.844194,5.0855,6.31789,0,0,16.04641,7.348059,8.610115,3.452251,24.60033,9.863575,0,0,8.942448,4.400204,11.01484,3.477388,21.57864,9.090446,32.39659,10.22761,14.4779,7.215447,9.578636,11.83661
1.23767E+18,46.47172,5.51232,42.08638,5.507638,15.4208,4.07733,22.23357,3.129669,30.65385,2.882247,-3.043296,2.638182,65.92786,2.981142,37.02593,2.705359,106.0765,3.454398,7.311075,2.180724,10.06468,1.802377,29.60586,0.7884172,235.7328,3.798965,89.2981,2.378046,31.05037,1.983189,26.69612,1.959399,3.061017,1.784444,90.60365,18.23937,107.4015,3.651819,0,0,126.0908,155.7436,134.2572,107.8463,25.22547,13.31011,50.22261,10.99948,90.74373,13.91423,0,0,2.795383,18.83479,0,0,152.2336,11.32707,79.36539,4.054479,226.7583,11.58423,18.53173,9.036438,18.7022,5.703849,57.34412,2.635566,429.3225,16.03866,168.6592,7.751664,47.57982,5.637926,41.84207,5.473031
1.23766E+18,56.7718,5.141059,55.40944,5.146517,27.45499,3.376551,7.151996,2.840448,11.4657,2.760642,-1.779949,2.978466,27.39558,3.114003,102.7918,4.163649,302.2462,5.879764,1.778691,2.231073,15.84666,2.617546,18.51127,0.993081,98.86407,3.919238,55.83426,2.995358,28.4808,3.661078,25.81983,3.428809,1.212887,3.160436,121.3228,51.97343,302.4822,5.925821,0,0,20.45385,222.8752,186.1917,102.8016,38.91579,8.379172,12.29231,8.951707,12.74359,4.749403,0,0,7.703502,7.29967,0,0,47.60715,9.852701,155.0212,5.45326,442.9177,15.58074,12.11863,7.975276,20.43753,5.386971,27.94894,2.738257,146.3048,8.731424,82.20277,8.053697,39.4381,9.80197,35.53106,9.905074
1.23766E+18,31.55332,12.49851,40.09877,12.08417,5.159692,6.94256,0.4621846,5.764084,6.322857,5.518554,-2.468162,5.626421,21.29595,5.201198,13.20937,5.431541,40.58189,5.850214,10.65001,3.888188,10.47346,3.893244,31.18251,1.559521,137.8736,5.110102,94.05367,4.703869,34.55319,4.908629,34.66907,5.08181,13.1817,9.084328,66.05672,13.44764,37.61586,6.086837,0,0,34.11322,25.02075,61.62626,21.70779,8.033888,23.9796,0.9806772,101.2123,12.20331,13.37498,0,0,0,0,0,0,10.65187,12.4898,11.084,3.321021,31.66857,9.488632,9.081688,9.766372,14.29749,7.077754,24.77609,2.13898,120.2061,6.15735,72.87086,6.291116,27.78161,6.583614,28.73008,7.795003
1.23765E+18,21.79999,9.250738,100.7466,9.769102,14.54142,4.853635,15.81695,4.24978,28.70012,3.987077,3.779453,4.168346,102.1184,4.25254,15.44383,4.069201,43.72598,4.221696,10.80651,4.029785,27.77794,3.807138,128.8454,1.952711,666.4719,7.379664,388.6275,5.88982,103.7084,5.290071,83.0506,4.921904,7.439277,4.547431,125.737,180.8064,43.9584,4.796483,0,0,1076.123,685.3859,84.83024,538.1256,59.90765,30.90085,190.9505,51.06837,0,0,0,0,0,0,32.68047,32.65862,491.7086,28.32536,67.73533,11.13421,193.5295,31.81203,0,0,63.37101,18.19706,417.4843,10.39144,2083.189,42.49927,1227.895,30.56306,333.5132,32.90376,214.8827,30.14319
1.23767E+18,17.77203,5.336671,28.53934,5.35385,8.264725,2.823165,2.315773,2.612089,5.223682,2.561846,-5.547898,2.628448,11.00818,2.783822,4.505556,2.882076,14.67248,3.4037,-4.189691,1.995244,6.819458,2.198172,11.63613,0.9769801,30.54879,2.734436,35.09725,2.946795,21.9693,4.023214,9.75281,3.054413,-6.277675,2.941926,45.97181,32.78257,15.17863,4.084819,0,0,0,0,102.4208,52.38972,9.490695,10.69117,5.247052,8.203998,10.02091,5.14744,0,0,0,0,4.263227,5.63988,17.64034,5.846871,9.998008,2.730361,28.56573,7.801032,0,0,9.07167,3.524797,20.41559,2.483184,45.97554,6.556491,60.04585,7.303482,31.42953,10.48981,11.89434,4.872376
1.23766E+18,-11.40803,9.07499,79.40424,8.878983,0.2813395,4.796363,3.228932,3.849012,5.032408,3.5161,-4.312065,4.043945,20.34086,3.441679,14.03106,3.955003,19.59418,4.056978,7.974982,2.554078,15.18049,2.947253,66.52785,1.510106,208.94,4.436717,200.6634,4.554822,47.93043,3.670144,37.20314,3.84264,-0.5820084,3.812011,66.75539,40.58312,17.74707,4.276375,0,0,487.8133,58.84907,0,0,0,0,0,0,24.37639,11.68243,0,0,0,0,0,0,119.0526,87.68854,42.98568,11.36134,122.8162,32.46097,31.43615,11.33557,33.81048,13.14626,212.3631,7.401367,601.4632,21.23524,624.5975,21.76873,71.67576,25.96082,196.4985,33.77291
1.23765E+18,27.54016,8.972433,29.8736,8.912922,28.04933,4.983947,46.42442,4.709569,68.23006,4.748688,6.195948,3.480378,163.8624,4.764485,73.75458,3.585193,233.3705,4.796714,19.25533,3.944998,17.98942,2.655671,66.36356,1.263518,515.9468,6.281007,200.1678,3.811058,46.45938,2.95945,40.68167,3.160998,7.950939,3.466837,54.0336,35.53167,227.5849,4.839884,0,0,265.29,1079.963,2134.962,2161.852,40.77913,10.54086,174.554,24.30084,185.4303,15.42931,0,0,75.42844,22.36219,9.352841,7.556731,395.1994,18.83324,140.2779,4.527373,400.7939,12.93535,81.15223,21.93879,23.45402,6.070919,124.3515,4.114558,856.0492,17.76673,365.7396,12.10164,65.2949,7.639364,58.03412,8.383127
1.23767E+18,372.8836,7.041907,338.9535,6.959121,25.51239,3.229163,91.08331,2.9993,175.9968,3.628538,3.095759,2.799993,419.8314,5.464262,96.09283,3.484988,279.3429,4.709462,57.71135,2.671672,71.87273,2.837764,310.8114,2.410589,1937.195,14.00414,937.4789,7.270886,349.5347,4.996848,282.2566,4.523245,19.73799,3.055655,728.8704,35.53962,341.7534,5.733385,0,0,1792.674,218.1335,900.9883,179.6096,161.2586,28.43352,279.5714,18.09353,540.8312,21.60927,0,0,0,0,0,0,1184.665,42.37836,346.317,12.28095,989.4772,35.08844,143.6349,13.63967,184.0691,11.71051,758.2837,18.03843,4353.602,114.0883,2230.246,53.0542,834.7277,23.91049,657.351,21.5584
1.23766E+18,33.3635,5.96427,23.88878,5.902483,-1.807002,3.81423,14.14796,3.029866,29.19896,2.917005,3.853689,3.150873,78.05665,3.158847,5.498536,2.847413,17.13134,2.952063,7.691417,2.157369,9.202795,2.314178,57.8637,1.213811,491.3795,6.09973,174.5303,3.661132,53.64354,2.993259,37.4645,3.48143,-0.7843528,2.830901,58.91598,16.05046,20.38621,3.981838,0,0,318.0183,63.80711,0,0,26.83368,40.29775,87.84773,24.2554,86.78183,14.77357,5.355643,32.30266,0,68.36929,0,0,220.4848,20.39924,19.55574,5.508664,55.87354,15.73904,22.97445,9.582401,19.88821,9.625517,136.3555,6.732209,1108.348,57.57215,401.0457,19.80061,116.7959,12.20339,82.58519,9.761892
1.23767E+18,13.72113,3.413316,14.51314,3.208778,-0.4134149,2.285047,0.7477798,1.829773,7.216036,1.783982,-2.803843,2.183511,9.757854,1.909665,4.063653,2.159148,9.976386,2.387643,0.116418,1.335349,3.554612,1.585765,9.135973,0.7453384,26.78314,2.224844,27.5562,2.24811,4.726174,3.419933,6.812704,3.476122,3.080638,2.193356,25.31449,3.282324,10.11527,2.840325,0,0,19.48982,0,21.27238,0,3.908696,0,1.047037,0,8.92393,0,0,0,1.727671,0,0,0,10.28901,0,3.329145,0,9.511843,0,0.6100363,0,3.357608,0,8.813011,0,28.1083,0,25.92062,0,0,0,5.077348,0
1.23767E+18,-3.04E+08,3.86E+08,323651.5,266036.9,8.905606,4.479943,7.291073,4.162703,18.46837,4.186889,5.395792,4.962334,40.62971,4.904902,56.29774,5.835991,109.4952,6.219613,4.293115,5.294693,31.99315,6.396399,74.27378,2.735143,171.1046,7.87305,224.0269,8.249816,78.18341,7.276238,53.94975,7.19462,-3.697528,7.08933,0,0.9946695,106.6992,6.574757,0,0,8.97E+07,4.15E+09,795.0999,289.8524,26.32545,13.09553,56.2104,55.74096,190.3011,108.3496,7.403803,24.15654,0,0,0,0,127.347,24.03,90.52852,7.701231,258.6529,22.00352,27.67898,16.88939,84.4791,25.56527,157.1955,9.217149,352.6165,27.36825,462.3396,27.10926,146.3251,25.66271,91.44526,18.85409
1.23768E+18,45.43317,15.26992,4.04204,14.56804,6.811765,7.37697,32.80566,12.308,39.03005,12.48377,-17.00291,8.084338,50.74826,13.14778,-2.376081,8.435351,41.01241,8.224355,-118.7804,13.27629,-2.36604,8.831226,35.13872,3.880071,153.7099,16.82196,105.9865,11.70318,50.23864,9.53635,17.51229,9.218285,-12.51948,8.814852,35.91513,9.910153,45.19244,10.30701,0,0,318.274,101.4522,7.825674,97.40744,0,0,7.395415,15.58488,57.49555,26.03861,18.40513,35.31732,0,0,0,0,31.9267,18.06157,4.687959,4.249096,13.39417,12.14028,0,0,0,0,76.60965,10.02546,142.8953,28.99295,225.3225,29.48666,53.95961,23.34834,11.74556,17.21464
1.23765E+18,13.56635,3.901691,12.62005,3.748071,0.6454014,2.522855,2.985582,2.192729,4.909991,2.14128,-3.139107,2.378228,22.06748,2.496722,16.1151,3.121543,28.43188,3.477564,1.705382,2.394762,8.120542,2.482779,13.83409,1.046589,64.3372,4.192526,41.72681,3.156752,4.604933,2.870779,6.02891,2.753899,8.858177,6.575399,22.33145,3.204655,27.87847,3.771665,0,0,37.00555,14.74764,202.6256,37.13351,18.01028,18.26866,9.605978,10.58492,9.390037,4.789035,0,0,0,0,0,0,52.07582,8.298023,20.20705,3.836905,57.73442,10.96258,6.895422,9.780307,10.60303,6.941127,26.88753,3.089208,110.6825,11.04206,79.08098,9.085906,5.429271,8.188757,11.41964,8.398897
1.23766E+18,65.0797,3.82922,54.06164,3.875348,7.146791,2.22096,3.985372,1.995118,12.55964,1.971042,0.781863,1.921392,25.52659,2.215533,27.18624,2.299923,81.96813,2.989882,1.433205,1.878183,14.00291,1.821373,30.98136,1.082519,101.0719,3.65573,93.44692,3.265123,39.36766,2.361902,29.8444,2.115302,6.667515,2.303737,120.6702,13.56132,80.41936,3.470416,0,0,71.132,6.282597,75.85132,7.559772,9.225499,4.554956,3.620139,5.923974,9.220922,3.641178,0.2201743,53.74665,1.376719,9.600174,0.7751768,15.12722,24.16766,3.45082,24.92754,3.257725,71.22155,9.307787,2.284006,6.657072,11.11845,3.051912,30.29963,1.673071,102.9122,5.873188,89.11655,4.920798,37.87236,3.648583,27.60441,2.81076
1.23765E+18,108.8641,47.30006,-110.0776,46.12353,-30.67806,9.853574,31.2323,11.00797,37.35032,11.89846,-37.56719,12.15033,57.28497,13.29027,-21.11072,13.79627,72.83212,14.25196,-79.68353,14.42279,25.56435,16.33292,18.88864,7.067367,134.0189,22.25029,56.97251,21.31679,17.91948,22.02524,-4.507789,22.16941,-19.50731,18.11382,-8.368807,63.01597,55.34979,11.44345,0,0,762.4382,87.16647,0,0,0,0,0,0,66.08569,59.48669,0,0,0.01545445,0,71.40466,57.00235,300.2357,74.16362,28.17386,9.731798,80.49676,27.80514,0,0,38.13465,19.61032,80.10051,21.9355,146.2295,55.2053,235.5897,64.51618,0,0,33.70049,25.39942
1.23767E+18,20.02669,10.0063,58.3308,10.06604,17.78299,3.835308,3.251497,3.366292,8.648888,3.527034,-5.845675,3.911359,13.18939,3.82548,9.22304,4.62383,56.58281,4.779761,-6.767609,3.95104,11.40995,4.399495,28.16494,2.033509,50.09546,5.489206,84.95197,6.133525,27.25758,5.240179,17.00042,5.581797,-9.598883,6.438704,76.10534,75.30169,60.15482,5.678927,0,0,0,0,270.0984,20.6512,33.4785,17.4952,0,0,36.39459,17.60724,0,0,0,0,0,0,89.22857,26.78835,53.29885,7.433477,152.2825,21.23851,0,0,22.67317,12.29117,63.91388,6.756168,93.27227,18.13535,187.982,19.87108,42.98055,24.18223,34.15671,26.89656
1.23767E+18,11.52246,8.827451,7.480787,9.075593,-8.245253,4.603344,4.913506,3.107108,15.39125,3.170888,-2.38828,4.143838,14.57396,3.199302,4.88719,4.13263,10.94506,4.143585,-5.191978,3.389696,2.363935,4.289067,5.813563,1.521474,29.39699,3.742609,17.53505,4.589112,-11.20209,4.431204,-3.391104,4.685732,-9.932057,5.134463,16.05462,7.000931,9.623092,3.94524,0,0,35.96655,14.89354,30.47328,15.65328,0,0,6.23924,8.51976,11.56547,7.214802,0.1027614,489.5993,0,0,0,0,11.10757,7.381721,1.708265,4.592754,4.880758,13.12216,0,0,1.384946,34.82127,6.698936,2.604353,18.45461,6.806373,19.70275,7.659863,0,0,0.6638995,94.71861
1.23766E+18,5.218134,2.195179,5.820868,2.200889,3.797002,1.905244,1.455745,1.763461,2.30474,1.694661,0.7952147,1.771473,4.223983,1.878157,4.402766,2.246552,8.348828,2.364583,-0.3537529,1.487362,5.804589,1.855131,7.473421,0.6829731,16.6876,2.144166,22.54156,2.060002,2.004023,1.961398,9.492338,3.951897,-0.3499457,2.075411,11.68892,2.533159,22.06019,4.945948,0,0,24.92642,47.2005,11.95081,63.04556,3.97434,7.152519,0,0,6.043018,4.690651,0,0,0,0,0,0,12.65618,7.925366,14.25992,3.634548,40.74262,10.38442,0,0,14.65499,8.989584,14.33845,1.885601,28.70701,5.564913,42.17192,5.545887,0,0,5.87732,16.8287
1.23767E+18,73.26698,12.39278,121.3736,12.3652,15.62901,5.844436,-4.252306,5.477192,5.088109,5.821184,-18.4517,6.906487,26.21895,6.708968,23.80885,7.867364,58.68526,7.794478,-2.387299,7.808179,35.69065,9.274948,107.2994,3.988965,173.3917,11.12251,323.6399,12.03163,125.8042,10.57754,104.7358,10.45358,-21.20067,9.621586,193.3053,104.7775,56.36187,8.678579,0,0,712.6657,49.56318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74245,7.962894,116.407,22.75113,59.38449,30.0085,58.26797,28.15777,192.7786,11.1778,285.7191,33.43763,566.996,32.87589,177.054,29.87218,191.4813,39.21874
1.23766E+18,10.40979,7.244952,7.78559,7.19589,0.9585919,4.264438,12.61597,9.476546,41.10645,9.483967,-10.06173,5.450496,61.12367,10.60236,3.384155,6.076709,52.76021,6.621379,-71.2677,10.2338,14.31754,7.108459,14.73458,2.657669,95.58167,13.72157,44.44289,8.016134,14.95992,7.217417,16.05637,7.367952,-6.586893,7.181349,11.34007,23.45431,58.31013,7.761359,0,0,84.7356,68.15066,63.10028,59.44847,0,0,11.8934,10.79722,29.21063,16.05668,0,0,0,0,33.45753,31.1012,55.37065,18.42824,18.11113,4.39275,51.74609,12.55071,0,0,13.41573,16.29399,28.32351,6.410608,77.23318,18.0786,83.30444,18.85473,9.167322,13.72233,11.48476,13.37624
1.23765E+18,11.09429,9.64414,4.961814,9.632854,9.521117,4.762212,21.31758,4.256481,31.38711,4.162777,8.230188,3.993601,33.44883,3.800251,10.16367,3.944831,57.78826,4.1854,9.049138,2.96221,-5.093381,2.973768,37.85597,1.765736,127.973,6.120732,114.1824,5.325861,3.910298,3.25893,-2.04096,3.124273,1.900095,4.370944,18.54547,1215.838,51.38447,4.074792,0,0,11.26195,0,1737.371,0,0,0,74.30484,11.66507,115.2456,14.35408,22.40654,10.25297,8.89963,8.067937,0,0,266.5345,20.39026,23.20937,2.820205,66.31249,8.057728,16.42189,6.598649,0,0,164.0864,6.771691,43.00418,7.353765,482.6069,19.91674,3.358901,4.013473,0,0
1.23766E+18,35.18602,21.43639,20.01352,20.74427,5.823211,8.352468,18.9288,7.773108,40.86035,7.947081,6.958825,7.790673,72.68629,8.534925,2.280754,7.881117,38.91701,7.831469,-43.92076,8.585772,-4.376635,8.056904,55.56473,4.295362,215.7282,13.78121,167.5961,12.95579,36.92831,9.157528,14.63454,9.094055,-34.968,8.531231,48.40469,272.7898,34.48546,7.937132,0,0,436.3718,212.6813,26.13081,185.5824,0,0,154.1093,52.38166,254.6106,49.74013,19.80794,17.50814,0,0,8.902743,33.28763,353.0579,43.53656,23.85174,9.251862,68.14783,26.43389,0,0,0,0,136.5191,15.37995,380.1474,37.56018,401.5267,45.23514,43.27405,28.93331,0,0
1.23765E+18,-6.518597,6.203791,-1.676211,6.675116,3.243582,4.198641,-4.315865,7.133494,17.31012,7.061875,-1.339007,3.927609,21.18723,7.509216,-7.557231,4.176252,9.14292,4.103662,-50.42286,7.661392,9.524409,4.531961,7.032854,1.808266,35.43761,9.062011,21.21271,5.454143,1.480043,4.258666,2.398947,4.298866,-5.300279,4.352067,-19.04566,42.41035,26.70898,8.461677,0,0,15.60564,11.64911,14.24746,18.86912,5.447205,20.40135,0,0,0,0,3.70212,15.41753,0,0,0,0,1.007025,43.48415,0,0,0,0,0,0,8.247417,12.30897,10.11874,3.171884,11.95148,7.935915,29.761,9.32907,0.05061287,0,8.177677,10.32365
1.23765E+18,8.315051,5.259264,12.18164,5.665537,2.552882,3.913477,-5.364295,3.059656,5.550148,3.071483,0.8090852,3.332382,13.5071,2.999054,19.90494,3.255926,35.48078,6.20615,2.838241,2.514668,0.8644348,2.314453,26.83579,1.307906,71.77491,4.173753,80.94296,3.944941,13.38185,2.812483,9.734905,2.574417,2.753567,3.032422,22.90331,202.8092,40.42313,9.131886,0,0,15.60214,8.134659,16.2056,13.53655,4.960161,8.876508,0,0,5.298447,6.778501,0,0,0,0,0,0,11.91071,4.340209,18.15373,3.990149,51.86781,11.40042,3.527007,5.738563,0.7623455,24.66483,24.38987,1.761334,65.82558,5.911534,71.73491,5.180393,11.39243,4.344899,7.677151,4.096975
1.23767E+18,18.51365,4.90459,6.982367,4.701858,2.8606,3.054602,1.517823,1.896306,-1.460247,1.653606,6.280875,2.905517,4.573446,1.688181,4.358758,2.937403,12.90564,3.121639,-0.9711211,1.626168,1.646231,2.580964,5.993088,1.011692,17.50267,2.37467,18.07654,3.051495,6.334361,2.898225,8.572744,3.054472,-9.898205,3.374323,22.3721,10.39139,14.80081,3.976204,0,0,47.57527,486.3772,33.51426,156.9885,0,0,5.686994,8.632249,0,0,11.53556,7.611489,0,0,14.57411,11.19579,19.9608,11.06144,11.68326,4.039042,33.38073,11.54012,4.7502,7.043434,3.56798,7.234302,10.91903,3.146821,27.75337,7.716849,32.1148,9.255355,7.371021,7.395128,11.3288,7.579369
1.23766E+18,73.90256,19.29659,-29.64694,19.06804,7.706239,4.926913,-14.0288,6.56543,13.55005,6.499283,-6.815792,5.423469,15.42253,6.855478,-2.234669,5.991129,32.39019,6.184045,-36.89088,6.447469,2.494226,5.773658,12.32441,2.769688,66.04623,10.14588,37.17327,8.354011,30.46872,7.723573,8.067952,7.289077,-19.39101,7.265586,44.93409,413.8556,34.94511,7.392205,0,0,37.86837,16.51921,23.13556,15.06809,1.043365,32.33986,2.836227,14.33337,11.02299,12.83393,7.463213,11.04983,0,0,0,0,6.507834,8.286939,2.584906,3.026221,7.385447,8.646345,0,0,1.164742,170.6485,11.42377,3.111081,20.8717,8.775839,33.59932,9.150239,9.535268,10.77932,6.381917,10.04274
1.23766E+18,27.2176,7.939145,101.4897,8.112845,-1.295178,4.391055,24.5459,3.914021,47.01966,3.836895,5.675094,4.001891,101.8597,4.258126,12.29466,3.92092,30.18629,4.081847,7.74442,3.72332,19.18634,3.683568,82.19878,1.7709,590.6699,7.417991,247.9305,5.341438,79.68012,4.663536,59.19714,4.578156,-2.900219,5.11103,135.5289,61.6754,27.96335,4.234519,0,0,283.3737,6856.133,579.798,5245.94,8.789348,55.08503,128.2364,33.79552,221.4097,30.74848,13.29903,54.77392,0,0,0,0,400.7371,29.68171,36.74384,7.61756,104.9824,21.76446,0,0,48.00587,16.86465,242.1465,8.392306,1677.763,40.69608,712.1954,24.68325,220.2059,25.49001,158.0183,27.0524
1.23767E+18,45.84282,14.01076,-31.95864,13.63613,1.550332,5.205531,20.99736,7.448369,16.32608,7.99698,-22.92319,6.372534,43.13621,8.659002,-4.913115,7.172972,32.98307,7.105598,-83.0818,8.938319,4.416076,7.526161,21.91513,3.47022,70.65086,12.69972,66.1011,10.46697,-0.5531942,8.489363,15.77688,8.950155,-17.96866,8.458916,15.87333,4.807168,44.47507,10.50453,0,0,237.4782,30.42792,0,0,0,0,4.576553,51.90162,49.68909,33.14095,3.941639,28.62273,0,0,7.757498,14.07253,40.8974,14.64847,11.54214,5.683612,32.97755,16.23889,0,0,222.2707,0,43.89443,10.16887,60.92576,21.81716,129.1013,29.90845,0,0,15.49066,17.66162
1.23767E+18,111.2951,12.54683,162.4987,12.51059,33.28078,4.638381,19.61655,3.901229,38.25991,4.191246,11.32686,4.746903,110.2505,4.763112,103.4448,5.611781,294.7688,6.654872,8.062777,4.610065,57.5985,5.299293,226.3541,3.108894,666.338,9.926858,682.7364,9.377131,240.1299,7.437888,201.3729,7.634731,23.6424,6.373804,271.7838,519.3646,276.7801,6.575726,0,0,506.406,238.5787,921.178,106.419,55.20491,17.73449,109.3319,25.64758,230.399,28.18538,55.94812,38.30724,0,0,0,0,419.0972,22.77062,302.0461,11.2759,862.9887,32.21685,47.09856,15.77139,162.4332,23.63996,619.3198,14.57557,1511.88,33.97323,1821.529,42.86934,446.2743,71.35243,595.7533,73.43082
